Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q4,October,Michigan,Port Huron,6.32
Residential,House,Q2,December,Michigan,Detroit,7.18
Residential,House,Q4,November,Michigan,Port Huron,6.59
Residential,House,Q2,May,Michigan,Detroit,9.21
Residential,House,Q4,June,Michigan,Port Huron,10.57
Residential,House,Q2,April,Michigan,Detroit,11.89
Culture,Apartment,Q4,October,Michigan,Port Huron,11.5
Culture,Apartment,Q2,December,Michigan,Detroit,11.57
Culture,Apartment,Q4,November,Michigan,Port Huron,20.79
Culture,Apartment,Q2,May,Michigan,Detroit,21.94
Culture,Apartment,Q4,June,Michigan,Port Huron,21.68
Culture,Apartment,Q2,April,Michigan,Detroit,23.04
Production,Concert,Q4,October,Michigan,Port Huron,21.64
Production,Concert,Q2,December,Michigan,Detroit,22.34
Production,Concert,Q4,November,Michigan,Port Huron,30.62
Production,Concert,Q2,May,Michigan,Detroit,31.38
Production,Concert,Q4,June,Michigan,Port Huron,34.59
Production,Concert,Q2,April,Michigan,Detroit,34.53
Residential,Theatre,Q4,October,Michigan,Port Huron,43.24
Residential,Theatre,Q2,December,Michigan,Detroit,46.06
Residential,Theatre,Q4,November,Michigan,Port Huron,48.99
Residential,Theatre,Q2,May,Michigan,Detroit,49.85
Residential,Theatre,Q4,June,Michigan,Port Huron,48.54
Residential,Theatre,Q2,April,Michigan,Detroit,51.29
Culture,Museum,Q4,October,Michigan,Port Huron,51.2
Culture,Museum,Q2,December,Michigan,Detroit,52.96
Culture,Museum,Q4,November,Michigan,Port Huron,54.08
Culture,Museum,Q2,May,Michigan,Detroit,55.2
Culture,Museum,Q4,June,Michigan,Port Huron,51.04
Culture,Museum,Q2,April,Michigan,Detroit,60.99
Production,Factory,Q4,October,Michigan,Port Huron,61.18
Production,Factory,Q2,December,Michigan,Detroit,64.97
Production,Factory,Q4,November,Michigan,Port Huron,65.7
Production,Factory,Q2,May,Michigan,Detroit,66.26
Production,Factory,Q4,June,Michigan,Port Huron,69.49
Production,Factory,Q2,April,Michigan,Detroit,70.35
Residential,Workshop,Q4,October,Michigan,Port Huron,71.1
Residential,Workshop,Q2,December,Michigan,Detroit,79.95
Residential,Workshop,Q4,November,Michigan,Port Huron,81.1
Residential,Workshop,Q2,May,Michigan,Detroit,92.49
Residential,Workshop,Q4,June,Michigan,Port Huron,93.99
Residential,Workshop,Q2,April,Michigan,Detroit,97.15
