Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Dairy,Butter,608.28
Import,2015,Beverage,Yoghurt,291.9
Import,2015,Dairy,Cheese,707.92
Import,2015,Beverage,Tea,678.59
Import,2015,Dairy,Juice,870.48
Import,2015,Beverage,Soda,971.05
Import,2020,Dairy,Butter,940.77
Import,2020,Beverage,Yoghurt,300.32
Import,2020,Dairy,Cheese,176.18
Import,2020,Beverage,Tea,244.92
Import,2020,Dairy,Juice,341.69
Import,2020,Beverage,Soda,598.23
Import,2015,Dairy,Butter,22.11
Import,2015,Beverage,Yoghurt,408.1
Import,2015,Dairy,Cheese,153.34
Import,2015,Beverage,Tea,220.88
Import,2015,Dairy,Juice,349.94
Import,2015,Beverage,Soda,446.93
