Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Dairy,Milk,386.99
Import,2015,Beverage,Butter,900.73
Import,2015,Dairy,Cheese,645.25
Import,2015,Beverage,Juice,389.83
Import,2015,Dairy,Soda,152.59
Import,2015,Beverage,Milk,548.32
Import,2022,Dairy,Milk,550.7
Import,2022,Beverage,Butter,297.44
Import,2022,Dairy,Cheese,298.5
Import,2022,Beverage,Juice,425.49
Import,2022,Dairy,Soda,813.77
Import,2022,Beverage,Milk,943.58
Import,2018,Dairy,Milk,570.3
Import,2018,Beverage,Butter,446.99
Import,2018,Dairy,Cheese,597.87
Import,2018,Beverage,Juice,227.29
Import,2018,Dairy,Soda,741.01
Import,2018,Beverage,Milk,998.13
Import,2015,Dairy,Milk,487.12
Import,2015,Beverage,Butter,613.41
Import,2015,Dairy,Cheese,368.22
Import,2015,Beverage,Juice,112.98
Import,2015,Dairy,Soda,370.57
Import,2015,Beverage,Milk,250.93
