Type of building,Usage,Quarter,Month,Value
Type_of_building,Usage,Quarter,Month,Value
Service,Library,Q2,June,1.57
Service,Library,Q4,April,1.2
Service,Library,Q1,October,4.91
Service,Library,Q2,December,7.39
Service,Library,Q4,January,7.06
Service,Library,Q1,February,11.0
Service,Library,Q2,March,11.46
Service,Library,Q4,June,14.6
Service,Library,Q1,April,15.14
Residential,School,Q2,June,23.41
Residential,School,Q4,April,24.47
Residential,School,Q1,October,25.38
Residential,School,Q2,December,26.35
Residential,School,Q4,January,26.4
Residential,School,Q1,February,28.41
Residential,School,Q2,March,28.07
Residential,School,Q4,June,27.47
Residential,School,Q1,April,28.78
Production,Hospital,Q2,June,32.11
Production,Hospital,Q4,April,33.45
Production,Hospital,Q1,October,32.74
Production,Hospital,Q2,December,35.45
Production,Hospital,Q4,January,36.97
Production,Hospital,Q1,February,38.5
Production,Hospital,Q2,March,40.62
Production,Hospital,Q4,June,42.19
Production,Hospital,Q1,April,42.65
Service,Hotel,Q2,June,44.95
Service,Hotel,Q4,April,43.4
Service,Hotel,Q1,October,49.19
Service,Hotel,Q2,December,50.29
Service,Hotel,Q4,January,54.1
Service,Hotel,Q1,February,55.63
Service,Hotel,Q2,March,54.56
Service,Hotel,Q4,June,57.16
Service,Hotel,Q1,April,54.29
Residential,House,Q2,June,61.34
Residential,House,Q4,April,65.91
Residential,House,Q1,October,69.72
Residential,House,Q2,December,70.86
Residential,House,Q4,January,72.48
Residential,House,Q1,February,72.92
Residential,House,Q2,March,74.02
Residential,House,Q4,June,72.82
Residential,House,Q1,April,76.74
Production,Factory,Q2,June,79.0
Production,Factory,Q4,April,80.01
Production,Factory,Q1,October,79.76
Production,Factory,Q2,December,82.7
Production,Factory,Q4,January,87.8
Production,Factory,Q1,February,89.81
Production,Factory,Q2,March,90.47
Production,Factory,Q4,June,91.65
Production,Factory,Q1,April,92.01
Service,Workshop,Q2,June,92.77
Service,Workshop,Q4,April,94.12
Service,Workshop,Q1,October,95.44
Service,Workshop,Q2,December,94.84
Service,Workshop,Q4,January,96.86
Service,Workshop,Q1,February,98.51
Service,Workshop,Q2,March,99.56
Service,Workshop,Q4,June,99.45
Service,Workshop,Q1,April,94.56
