State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Columbia,Soil,Solid Waste,2.9
Maryland,Columbia,Water,Industrial,3.77
Maryland,Columbia,Soil,Surface water,5.67
Maryland,Columbia,Water,Chemical,25.87
Georgia,Aberdeen,Soil,Solid Waste,28.43
Georgia,Aberdeen,Water,Industrial,30.47
Georgia,Aberdeen,Soil,Surface water,-96.43
Georgia,Aberdeen,Water,Chemical,-90.16
Florida,Baltimore,Soil,Solid Waste,43.28
Florida,Baltimore,Water,Industrial,-85.02
Florida,Baltimore,Soil,Surface water,-82.11
Florida,Baltimore,Water,Chemical,-82.19
Maryland,Washington,Soil,Solid Waste,-80.48
Maryland,Washington,Water,Industrial,-77.25
Maryland,Washington,Soil,Surface water,54.3
Maryland,Washington,Water,Chemical,-64.75
Georgia,Albany,Soil,Solid Waste,67.8
Georgia,Albany,Water,Industrial,70.98
Georgia,Albany,Soil,Surface water,73.07
Georgia,Albany,Water,Chemical,-54.84
Florida,Tampa,Soil,Solid Waste,-47.09
Florida,Tampa,Water,Industrial,84.5
Florida,Tampa,Soil,Surface water,-32.27
Florida,Tampa,Water,Chemical,-30.2
Maryland,Fort Lauderdale,Soil,Solid Waste,-18.2
Maryland,Fort Lauderdale,Water,Industrial,-15.54
Maryland,Fort Lauderdale,Soil,Surface water,-13.8
Maryland,Fort Lauderdale,Water,Chemical,-10.45
