State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Tampa,Air,Noise,1.35
Florida,Tampa,Water,Thermal,2.47
Florida,Tampa,Soil,Light,1.75
Florida,Tampa,Air,Chemical,6.31
Florida,Tampa,Water,Oxygen-depletion,11.44
Florida,Tampa,Soil,Surface water,12.16
Florida,Tampa,Air,Groundwater,11.24
Florida,Tampa,Water,Industrial,21.96
Florida,Tampa,Soil,Inorganic Fertilizers,-98.81
Florida,Tampa,Air,Noise,-95.52
Florida,Tampa,Water,Thermal,-95.95
Florida,Tampa,Soil,Light,-86.3
Michigan,Fort Lauderdale,Air,Noise,-86.08
Michigan,Fort Lauderdale,Water,Thermal,-82.37
Michigan,Fort Lauderdale,Soil,Light,-81.78
Michigan,Fort Lauderdale,Air,Chemical,-79.99
Michigan,Fort Lauderdale,Water,Oxygen-depletion,51.64
Michigan,Fort Lauderdale,Soil,Surface water,-74.0
Michigan,Fort Lauderdale,Air,Groundwater,57.17
Michigan,Fort Lauderdale,Water,Industrial,58.97
Michigan,Fort Lauderdale,Soil,Inorganic Fertilizers,58.73
Michigan,Fort Lauderdale,Air,Noise,-68.07
Michigan,Fort Lauderdale,Water,Thermal,62.93
Michigan,Fort Lauderdale,Soil,Light,68.93
Florida,Flint,Air,Noise,-59.53
Florida,Flint,Water,Thermal,77.48
Florida,Flint,Soil,Light,78.63
Florida,Flint,Air,Chemical,79.09
Florida,Flint,Water,Oxygen-depletion,80.63
Florida,Flint,Soil,Surface water,83.86
Florida,Flint,Air,Groundwater,-42.2
Florida,Flint,Water,Industrial,88.37
Florida,Flint,Soil,Inorganic Fertilizers,-39.4
Florida,Flint,Air,Noise,90.5
Florida,Flint,Water,Thermal,93.28
Florida,Flint,Soil,Light,94.9
Michigan,Port Huron,Air,Noise,94.76
Michigan,Port Huron,Water,Thermal,94.81
Michigan,Port Huron,Soil,Light,93.97
Michigan,Port Huron,Air,Chemical,96.37
Michigan,Port Huron,Water,Oxygen-depletion,96.83
Michigan,Port Huron,Soil,Surface water,-26.87
Michigan,Port Huron,Air,Groundwater,-24.55
Michigan,Port Huron,Water,Industrial,-19.51
Michigan,Port Huron,Soil,Inorganic Fertilizers,-12.75
Michigan,Port Huron,Air,Noise,-11.76
Michigan,Port Huron,Water,Thermal,-12.12
Michigan,Port Huron,Soil,Light,-8.25
