Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Michigan,Flint,Humidity,Low,0.71
2022,Michigan,Flint,Temperature,High,1.86
2022,Michigan,Flint,Humidity,11-20,2.47
2022,Michigan,Flint,Temperature,0-10,2.7
2022,Michigan,Flint,Humidity,31-40,4.87
2022,Michigan,Flint,Temperature,Low,5.27
2020,Illinois,Port Huron,Humidity,Low,8.61
2020,Illinois,Port Huron,Temperature,High,8.54
2020,Illinois,Port Huron,Humidity,11-20,8.91
2020,Illinois,Port Huron,Temperature,0-10,9.22
2020,Illinois,Port Huron,Humidity,31-40,12.99
2020,Illinois,Port Huron,Temperature,Low,12.84
2019,Michigan,Detroit,Humidity,Low,13.36
2019,Michigan,Detroit,Temperature,High,15.51
2019,Michigan,Detroit,Humidity,11-20,15.45
2019,Michigan,Detroit,Temperature,0-10,17.11
2019,Michigan,Detroit,Humidity,31-40,15.16
2019,Michigan,Detroit,Temperature,Low,18.6
2022,Illinois,Chicago,Humidity,Low,15.55
2022,Illinois,Chicago,Temperature,High,17.97
2022,Illinois,Chicago,Humidity,11-20,22.09
2022,Illinois,Chicago,Temperature,0-10,22.97
2022,Illinois,Chicago,Humidity,31-40,20.54
2022,Illinois,Chicago,Temperature,Low,25.24
2020,Michigan,Springfield,Humidity,Low,18.8
2020,Michigan,Springfield,Temperature,High,23.47
2020,Michigan,Springfield,Humidity,11-20,27.86
2020,Michigan,Springfield,Temperature,0-10,23.99
2020,Michigan,Springfield,Humidity,31-40,25.12
2020,Michigan,Springfield,Temperature,Low,25.51
2019,Illinois,Champaign,Humidity,Low,8.32
2019,Illinois,Champaign,Temperature,High,8.85
2019,Illinois,Champaign,Humidity,11-20,11.44
2019,Illinois,Champaign,Temperature,0-10,0.09
2019,Illinois,Champaign,Humidity,31-40,13.02
2019,Illinois,Champaign,Temperature,Low,14.93
