Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Cereals,Rice,896.85
Import,2018,Meat,Oats,903.85
Import,2018,Cereals,Seeds,907.79
Import,2018,Meat,Camel,525.04
Import,2018,Cereals,Beef,399.01
Import,2018,Meat,Lamb,531.66
Import,2019,Cereals,Rice,551.03
Import,2019,Meat,Oats,559.3
Import,2019,Cereals,Seeds,303.19
Import,2019,Meat,Camel,305.03
Import,2019,Cereals,Beef,177.82
Import,2019,Meat,Lamb,960.1
Import,2015,Cereals,Rice,324.92
Import,2015,Meat,Oats,77.68
Import,2015,Cereals,Seeds,721.96
Import,2015,Meat,Camel,340.23
Import,2015,Cereals,Beef,853.46
Import,2015,Meat,Lamb,857.66
Import,2018,Cereals,Rice,361.6
Import,2018,Meat,Oats,234.87
Import,2018,Cereals,Seeds,239.04
Import,2018,Meat,Camel,628.91
Import,2018,Cereals,Beef,890.27
Import,2018,Meat,Lamb,508.92
