Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Illinois,Champaign,Temperature,11-20,0.78
2021,Illinois,Champaign,Humidity,21-30,0.57
2021,Illinois,Champaign,Temperature,31-40,2.38
2021,Illinois,Champaign,Humidity,Medium,0.33
2021,Illinois,Champaign,Temperature,Low,4.13
2021,Illinois,Champaign,Humidity,11-20,1.68
2016,Oregon,Chicago,Temperature,11-20,3.17
2016,Oregon,Chicago,Humidity,21-30,7.49
2016,Oregon,Chicago,Temperature,31-40,8.47
2016,Oregon,Chicago,Humidity,Medium,9.91
2016,Oregon,Chicago,Temperature,Low,10.2
2016,Oregon,Chicago,Humidity,11-20,8.83
2015,Florida,Portland,Temperature,11-20,12.28
2015,Florida,Portland,Humidity,21-30,12.83
2015,Florida,Portland,Temperature,31-40,12.76
2015,Florida,Portland,Humidity,Medium,15.38
2015,Florida,Portland,Temperature,Low,16.89
2015,Florida,Portland,Humidity,11-20,15.96
2021,Illinois,Redmond,Temperature,11-20,14.5
2021,Illinois,Redmond,Humidity,21-30,19.04
2021,Illinois,Redmond,Temperature,31-40,20.88
2021,Illinois,Redmond,Humidity,Medium,21.72
2021,Illinois,Redmond,Temperature,Low,22.22
2021,Illinois,Redmond,Humidity,11-20,23.04
2016,Oregon,Tampa,Temperature,11-20,21.16
2016,Oregon,Tampa,Humidity,21-30,23.82
2016,Oregon,Tampa,Temperature,31-40,26.46
2016,Oregon,Tampa,Humidity,Medium,27.48
2016,Oregon,Tampa,Temperature,Low,26.7
2016,Oregon,Tampa,Humidity,11-20,21.99
2015,Florida,Fort Lauderdale,Temperature,11-20,9.19
2015,Florida,Fort Lauderdale,Humidity,21-30,13.36
2015,Florida,Fort Lauderdale,Temperature,31-40,16.25
2015,Florida,Fort Lauderdale,Humidity,Medium,16.37
2015,Florida,Fort Lauderdale,Temperature,Low,18.06
2015,Florida,Fort Lauderdale,Humidity,11-20,19.59
