Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Minnesota,Rochester,Humidity,Medium,0.41
2021,Minnesota,Rochester,Temperature,Low,2.25
2021,Minnesota,Rochester,Humidity,11-20,3.28
2021,Minnesota,Rochester,Temperature,31-40,2.28
2021,Minnesota,Rochester,Humidity,21-30,5.84
2021,Minnesota,Rochester,Temperature,Medium,6.23
2019,Massachusetts,Minneapolis,Humidity,Medium,6.71
2019,Massachusetts,Minneapolis,Temperature,Low,6.65
2019,Massachusetts,Minneapolis,Humidity,11-20,9.49
2019,Massachusetts,Minneapolis,Temperature,31-40,10.88
2019,Massachusetts,Minneapolis,Humidity,21-30,6.66
2019,Massachusetts,Minneapolis,Temperature,Medium,4.68
2021,Illinois,Hastings,Humidity,Medium,13.28
2021,Illinois,Hastings,Temperature,Low,14.27
2021,Illinois,Hastings,Humidity,11-20,15.37
2021,Illinois,Hastings,Temperature,31-40,16.31
2021,Illinois,Hastings,Humidity,21-30,17.29
2021,Illinois,Hastings,Temperature,Medium,17.59
2019,Minnesota,Boston,Humidity,Medium,18.18
2019,Minnesota,Boston,Temperature,Low,20.88
2019,Minnesota,Boston,Humidity,11-20,20.74
2019,Minnesota,Boston,Temperature,31-40,21.77
2019,Minnesota,Boston,Humidity,21-30,23.75
2019,Minnesota,Boston,Temperature,Medium,24.13
2021,Massachusetts,Cambridge,Humidity,Medium,25.37
2021,Massachusetts,Cambridge,Temperature,Low,26.33
2021,Massachusetts,Cambridge,Humidity,11-20,26.6
2021,Massachusetts,Cambridge,Temperature,31-40,24.89
2021,Massachusetts,Cambridge,Humidity,21-30,22.67
2021,Massachusetts,Cambridge,Temperature,Medium,27.09
2019,Illinois,Champaign,Humidity,Medium,23.47
2019,Illinois,Champaign,Temperature,Low,23.42
2019,Illinois,Champaign,Humidity,11-20,24.88
2019,Illinois,Champaign,Temperature,31-40,14.19
2019,Illinois,Champaign,Humidity,21-30,15.57
2019,Illinois,Champaign,Temperature,Medium,15.74
2021,Minnesota,Chicago,Humidity,Medium,16.94
2021,Minnesota,Chicago,Temperature,Low,16.33
2021,Minnesota,Chicago,Humidity,11-20,16.24
2021,Minnesota,Chicago,Temperature,31-40,17.89
2021,Minnesota,Chicago,Humidity,21-30,17.28
2021,Minnesota,Chicago,Temperature,Medium,17.27
2019,Massachusetts,Springfield,Humidity,Medium,19.79
2019,Massachusetts,Springfield,Temperature,Low,19.81
2019,Massachusetts,Springfield,Humidity,11-20,20.19
2019,Massachusetts,Springfield,Temperature,31-40,21.13
2019,Massachusetts,Springfield,Humidity,21-30,22.99
2019,Massachusetts,Springfield,Temperature,Medium,3.31
