Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Michigan,Port Huron,Wind,Breeze,0.41
2020,Michigan,Port Huron,Temperature,Calm,1.89
2020,Michigan,Port Huron,Humidity,Storm,0.51
2020,Michigan,Port Huron,Wind,11-20,3.06
2020,Michigan,Port Huron,Temperature,0-10,4.93
2020,Michigan,Port Huron,Humidity,31-40,5.45
2020,Michigan,Port Huron,Wind,High,5.29
2020,Michigan,Port Huron,Temperature,Low,7.64
2020,Michigan,Port Huron,Humidity,Breeze,3.57
2015,Maryland,Flint,Wind,Breeze,9.0
2015,Maryland,Flint,Temperature,Calm,9.5
2015,Maryland,Flint,Humidity,Storm,11.37
2015,Maryland,Flint,Wind,11-20,12.92
2015,Maryland,Flint,Temperature,0-10,12.11
2015,Maryland,Flint,Humidity,31-40,13.49
2015,Maryland,Flint,Wind,High,15.52
2015,Maryland,Flint,Temperature,Low,15.65
2015,Maryland,Flint,Humidity,Breeze,15.01
2017,Michigan,Detroit,Wind,Breeze,9.39
2017,Michigan,Detroit,Temperature,Calm,19.19
2017,Michigan,Detroit,Humidity,Storm,20.69
2017,Michigan,Detroit,Wind,11-20,4.76
2017,Michigan,Detroit,Temperature,0-10,22.48
2017,Michigan,Detroit,Humidity,31-40,23.25
2017,Michigan,Detroit,Wind,High,21.55
2017,Michigan,Detroit,Temperature,Low,25.57
2017,Michigan,Detroit,Humidity,Breeze,26.35
2020,Maryland,Baltimore,Wind,Breeze,5.02
2020,Maryland,Baltimore,Temperature,Calm,20.94
2020,Maryland,Baltimore,Humidity,Storm,21.43
2020,Maryland,Baltimore,Wind,11-20,25.55
2020,Maryland,Baltimore,Temperature,0-10,26.26
2020,Maryland,Baltimore,Humidity,31-40,25.6
2020,Maryland,Baltimore,Wind,High,25.93
2020,Maryland,Baltimore,Temperature,Low,27.84
2020,Maryland,Baltimore,Humidity,Breeze,26.79
2015,Michigan,Aberdeen,Wind,Breeze,8.51
2015,Michigan,Aberdeen,Temperature,Calm,3.19
2015,Michigan,Aberdeen,Humidity,Storm,10.15
2015,Michigan,Aberdeen,Wind,11-20,11.06
2015,Michigan,Aberdeen,Temperature,0-10,0.17
2015,Michigan,Aberdeen,Humidity,31-40,13.21
2015,Michigan,Aberdeen,Wind,High,13.79
2015,Michigan,Aberdeen,Temperature,Low,16.38
2015,Michigan,Aberdeen,Humidity,Breeze,17.18
2017,Maryland,Columbia,Wind,Breeze,1.93
2017,Maryland,Columbia,Temperature,Calm,19.08
2017,Maryland,Columbia,Humidity,Storm,20.61
2017,Maryland,Columbia,Wind,11-20,21.03
2017,Maryland,Columbia,Temperature,0-10,2.09
2017,Maryland,Columbia,Humidity,31-40,23.41
2017,Maryland,Columbia,Wind,High,1.99
2017,Maryland,Columbia,Temperature,Low,24.94
2017,Maryland,Columbia,Humidity,Breeze,0.34
