State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,Air,Light,-0.52
Georgia,Columbus,Water,Noise,3.25
Georgia,Columbus,Soil,Thermal,6.21
Georgia,Columbus,Air,Groundwater,7.16
Georgia,Columbus,Water,Oxygen-depletion,13.63
Georgia,Columbus,Soil,Surface water,15.75
Georgia,Columbus,Air,Inferior Irrigation,18.24
Georgia,Columbus,Water,Urban Activities,19.71
Georgia,Columbus,Soil,Industrial,21.64
Georgia,Columbus,Air,Solid Waste,21.36
Georgia,Columbus,Water,Light,23.59
Georgia,Columbus,Soil,Noise,24.27
Nevada,Washington,Air,Light,25.6
Nevada,Washington,Water,Noise,23.37
Nevada,Washington,Soil,Thermal,25.75
Nevada,Washington,Air,Groundwater,28.2
Nevada,Washington,Water,Oxygen-depletion,29.89
Nevada,Washington,Soil,Surface water,30.06
Nevada,Washington,Air,Inferior Irrigation,23.32
Nevada,Washington,Water,Urban Activities,26.43
Nevada,Washington,Soil,Industrial,37.23
Nevada,Washington,Air,Solid Waste,38.98
Nevada,Washington,Water,Light,42.58
Nevada,Washington,Soil,Noise,42.06
Illinois,Albany,Air,Light,45.07
Illinois,Albany,Water,Noise,47.64
Illinois,Albany,Soil,Thermal,52.23
Illinois,Albany,Air,Groundwater,52.73
Illinois,Albany,Water,Oxygen-depletion,55.81
Illinois,Albany,Soil,Surface water,56.48
Illinois,Albany,Air,Inferior Irrigation,61.36
Illinois,Albany,Water,Urban Activities,64.56
Illinois,Albany,Soil,Industrial,66.39
Illinois,Albany,Air,Solid Waste,68.24
Illinois,Albany,Water,Light,70.03
Illinois,Albany,Soil,Noise,70.39
Georgia,Las Vegas,Air,Light,74.31
Georgia,Las Vegas,Water,Noise,74.7
Georgia,Las Vegas,Soil,Thermal,79.36
Georgia,Las Vegas,Air,Groundwater,82.55
Georgia,Las Vegas,Water,Oxygen-depletion,85.2
Georgia,Las Vegas,Soil,Surface water,86.1
Georgia,Las Vegas,Air,Inferior Irrigation,87.64
Georgia,Las Vegas,Water,Urban Activities,86.11
Georgia,Las Vegas,Soil,Industrial,87.6
Georgia,Las Vegas,Air,Solid Waste,91.36
Georgia,Las Vegas,Water,Light,91.19
Georgia,Las Vegas,Soil,Noise,95.64
Nevada,Reno,Air,Light,99.7
Nevada,Reno,Water,Noise,-2.49
Nevada,Reno,Soil,Thermal,-6.88
Nevada,Reno,Air,Groundwater,-97.18
Nevada,Reno,Water,Oxygen-depletion,-93.73
Nevada,Reno,Soil,Surface water,-89.39
Nevada,Reno,Air,Inferior Irrigation,-88.31
Nevada,Reno,Water,Urban Activities,-87.25
Nevada,Reno,Soil,Industrial,-86.43
Nevada,Reno,Air,Solid Waste,-88.37
Nevada,Reno,Water,Light,-84.96
Nevada,Reno,Soil,Noise,-81.94
Illinois,Boulder City,Air,Light,-79.55
Illinois,Boulder City,Water,Noise,-78.42
Illinois,Boulder City,Soil,Thermal,-78.69
Illinois,Boulder City,Air,Groundwater,-74.39
Illinois,Boulder City,Water,Oxygen-depletion,-73.91
Illinois,Boulder City,Soil,Surface water,-73.0
Illinois,Boulder City,Air,Inferior Irrigation,-73.1
Illinois,Boulder City,Water,Urban Activities,-70.66
Illinois,Boulder City,Soil,Industrial,-73.68
Illinois,Boulder City,Air,Solid Waste,-68.43
Illinois,Boulder City,Water,Light,-68.91
Illinois,Boulder City,Soil,Noise,-72.01
Georgia,Chicago,Air,Light,-64.26
Georgia,Chicago,Water,Noise,-64.33
Georgia,Chicago,Soil,Thermal,-64.29
Georgia,Chicago,Air,Groundwater,-60.09
Georgia,Chicago,Water,Oxygen-depletion,-59.23
Georgia,Chicago,Soil,Surface water,-58.54
Georgia,Chicago,Air,Inferior Irrigation,-56.5
Georgia,Chicago,Water,Urban Activities,-53.29
Georgia,Chicago,Soil,Industrial,-52.35
Georgia,Chicago,Air,Solid Waste,-50.42
Georgia,Chicago,Water,Light,-48.25
Georgia,Chicago,Soil,Noise,-48.55
Nevada,Springfield,Air,Light,-44.05
Nevada,Springfield,Water,Noise,-42.2
Nevada,Springfield,Soil,Thermal,-37.96
Nevada,Springfield,Air,Groundwater,-32.08
Nevada,Springfield,Water,Oxygen-depletion,-31.17
Nevada,Springfield,Soil,Surface water,-30.77
Nevada,Springfield,Air,Inferior Irrigation,-26.49
Nevada,Springfield,Water,Urban Activities,-26.25
Nevada,Springfield,Soil,Industrial,-25.32
Nevada,Springfield,Air,Solid Waste,-25.69
Nevada,Springfield,Water,Light,-22.96
Nevada,Springfield,Soil,Noise,-21.33
Illinois,Champaign,Air,Light,-20.43
Illinois,Champaign,Water,Noise,-19.61
Illinois,Champaign,Soil,Thermal,-18.46
Illinois,Champaign,Air,Groundwater,-18.5
Illinois,Champaign,Water,Oxygen-depletion,-18.04
Illinois,Champaign,Soil,Surface water,-15.41
Illinois,Champaign,Air,Inferior Irrigation,-15.49
Illinois,Champaign,Water,Urban Activities,-11.13
Illinois,Champaign,Soil,Industrial,-9.98
Illinois,Champaign,Air,Solid Waste,-6.77
Illinois,Champaign,Water,Light,-5.94
Illinois,Champaign,Soil,Noise,-2.82
