Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Oregon,Salem,Humidity,High,0.66
2015,Oregon,Salem,Wind,Low,1.87
2015,Oregon,Salem,Humidity,Medium,0.25
2015,Oregon,Salem,Wind,Calm,4.51
2015,Oregon,Salem,Humidity,Storm,5.92
2015,Oregon,Salem,Wind,Breeze,6.16
2019,Nevada,Portland,Humidity,High,7.04
2019,Nevada,Portland,Wind,Low,8.94
2019,Nevada,Portland,Humidity,Medium,7.68
2019,Nevada,Portland,Wind,Calm,9.79
2019,Nevada,Portland,Humidity,Storm,10.65
2019,Nevada,Portland,Wind,Breeze,11.59
2015,Oregon,Redmond,Humidity,High,13.68
2015,Oregon,Redmond,Wind,Low,13.99
2015,Oregon,Redmond,Humidity,Medium,15.39
2015,Oregon,Redmond,Wind,Calm,16.99
2015,Oregon,Redmond,Humidity,Storm,16.89
2015,Oregon,Redmond,Wind,Breeze,15.88
2019,Nevada,Boulder City,Humidity,High,19.99
2019,Nevada,Boulder City,Wind,Low,12.86
2019,Nevada,Boulder City,Humidity,Medium,18.68
2019,Nevada,Boulder City,Wind,Calm,22.91
2019,Nevada,Boulder City,Humidity,Storm,23.38
2019,Nevada,Boulder City,Wind,Breeze,22.29
2015,Oregon,Reno,Humidity,High,24.84
2015,Oregon,Reno,Wind,Low,26.08
2015,Oregon,Reno,Humidity,Medium,26.79
2015,Oregon,Reno,Wind,Calm,27.72
2015,Oregon,Reno,Humidity,Storm,26.31
2015,Oregon,Reno,Wind,Breeze,27.85
2019,Nevada,Las Vegas,Humidity,High,26.7
2019,Nevada,Las Vegas,Wind,Low,26.1
2019,Nevada,Las Vegas,Humidity,Medium,9.66
2019,Nevada,Las Vegas,Wind,Calm,12.79
2019,Nevada,Las Vegas,Humidity,Storm,12.56
2019,Nevada,Las Vegas,Wind,Breeze,20.89
