Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q4,November,California,San Francisco,6.85
Production,Workshop,Q1,October,California,San Francisco,7.67
Production,Workshop,Q4,December,California,San Francisco,8.46
Production,Workshop,Q1,March,California,San Francisco,12.56
Production,Workshop,Q4,January,California,San Francisco,14.27
Production,Workshop,Q1,November,California,San Francisco,15.01
Residential,Factory,Q4,November,California,San Francisco,17.39
Residential,Factory,Q1,October,California,San Francisco,19.0
Residential,Factory,Q4,December,California,San Francisco,19.44
Residential,Factory,Q1,March,California,San Francisco,26.46
Residential,Factory,Q4,January,California,San Francisco,27.74
Residential,Factory,Q1,November,California,San Francisco,38.85
Production,House,Q4,November,California,San Francisco,41.24
Production,House,Q1,October,California,San Francisco,47.76
Production,House,Q4,December,California,San Francisco,48.96
Production,House,Q1,March,California,San Francisco,54.93
Production,House,Q4,January,California,San Francisco,57.55
Production,House,Q1,November,California,San Francisco,66.16
Residential,Apartment,Q4,November,California,San Francisco,66.14
Residential,Apartment,Q1,October,California,San Francisco,68.59
Residential,Apartment,Q4,December,California,San Francisco,72.47
Residential,Apartment,Q1,March,California,San Francisco,76.15
Residential,Apartment,Q4,January,California,San Francisco,77.06
Residential,Apartment,Q1,November,California,San Francisco,79.29
Production,Hotel,Q4,November,California,San Francisco,80.71
Production,Hotel,Q1,October,California,San Francisco,90.17
Production,Hotel,Q4,December,California,San Francisco,94.73
Production,Hotel,Q1,March,California,San Francisco,95.0
Production,Hotel,Q4,January,California,San Francisco,97.59
Production,Hotel,Q1,November,California,San Francisco,99.97
