Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Theatre,Q1,January,Nevada,Boulder City,1.83
Culture,Theatre,Q3,March,Maryland,Columbia,4.8
Culture,Theatre,Q2,February,Nevada,Boulder City,5.16
Culture,Theatre,Q1,August,Maryland,Columbia,4.0
Culture,Theatre,Q3,July,Nevada,Boulder City,12.06
Culture,Theatre,Q2,May,Maryland,Columbia,13.86
Culture,Theatre,Q1,April,Nevada,Boulder City,13.17
Culture,Theatre,Q3,June,Maryland,Columbia,15.19
Culture,Theatre,Q2,January,Nevada,Boulder City,21.52
Residential,Concert,Q1,January,Nevada,Boulder City,22.77
Residential,Concert,Q3,March,Maryland,Columbia,24.04
Residential,Concert,Q2,February,Nevada,Boulder City,28.01
Residential,Concert,Q1,August,Maryland,Columbia,30.17
Residential,Concert,Q3,July,Nevada,Boulder City,31.48
Residential,Concert,Q2,May,Maryland,Columbia,32.3
Residential,Concert,Q1,April,Nevada,Boulder City,34.31
Residential,Concert,Q3,June,Maryland,Columbia,35.26
Residential,Concert,Q2,January,Nevada,Boulder City,35.55
Culture,Museum,Q1,January,Nevada,Boulder City,37.96
Culture,Museum,Q3,March,Maryland,Columbia,45.61
Culture,Museum,Q2,February,Nevada,Boulder City,47.83
Culture,Museum,Q1,August,Maryland,Columbia,48.39
Culture,Museum,Q3,July,Nevada,Boulder City,50.36
Culture,Museum,Q2,May,Maryland,Columbia,51.99
Culture,Museum,Q1,April,Nevada,Boulder City,54.52
Culture,Museum,Q3,June,Maryland,Columbia,55.47
Culture,Museum,Q2,January,Nevada,Boulder City,55.33
Residential,House,Q1,January,Nevada,Boulder City,54.87
Residential,House,Q3,March,Maryland,Columbia,59.05
Residential,House,Q2,February,Nevada,Boulder City,60.69
Residential,House,Q1,August,Maryland,Columbia,60.48
Residential,House,Q3,July,Nevada,Boulder City,63.96
Residential,House,Q2,May,Maryland,Columbia,65.47
Residential,House,Q1,April,Nevada,Boulder City,66.2
Residential,House,Q3,June,Maryland,Columbia,66.44
Residential,House,Q2,January,Nevada,Boulder City,66.34
Culture,Hotel,Q1,January,Nevada,Boulder City,73.42
Culture,Hotel,Q3,March,Maryland,Columbia,74.94
Culture,Hotel,Q2,February,Nevada,Boulder City,74.3
Culture,Hotel,Q1,August,Maryland,Columbia,75.05
Culture,Hotel,Q3,July,Nevada,Boulder City,77.82
Culture,Hotel,Q2,May,Maryland,Columbia,76.75
Culture,Hotel,Q1,April,Nevada,Boulder City,74.12
Culture,Hotel,Q3,June,Maryland,Columbia,80.28
Culture,Hotel,Q2,January,Nevada,Boulder City,81.31
Residential,Apartment,Q1,January,Nevada,Boulder City,85.19
Residential,Apartment,Q3,March,Maryland,Columbia,85.31
Residential,Apartment,Q2,February,Nevada,Boulder City,88.63
Residential,Apartment,Q1,August,Maryland,Columbia,89.94
Residential,Apartment,Q3,July,Nevada,Boulder City,92.39
Residential,Apartment,Q2,May,Maryland,Columbia,93.02
Residential,Apartment,Q1,April,Nevada,Boulder City,96.63
Residential,Apartment,Q3,June,Maryland,Columbia,96.35
Residential,Apartment,Q2,January,Nevada,Boulder City,98.61
