Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q2,June,Minnesota,Minneapolis,2.83
Production,Workshop,Q3,May,Georgia,Albany,8.18
Production,Workshop,Q2,April,Minnesota,Minneapolis,9.53
Production,Workshop,Q3,September,Georgia,Albany,9.0
Production,Workshop,Q2,August,Minnesota,Minneapolis,16.34
Production,Workshop,Q3,July,Georgia,Albany,17.87
Residential,Factory,Q2,June,Minnesota,Minneapolis,18.31
Residential,Factory,Q3,May,Georgia,Albany,23.91
Residential,Factory,Q2,April,Minnesota,Minneapolis,23.98
Residential,Factory,Q3,September,Georgia,Albany,24.83
Residential,Factory,Q2,August,Minnesota,Minneapolis,26.66
Residential,Factory,Q3,July,Georgia,Albany,27.32
Service,Apartment,Q2,June,Minnesota,Minneapolis,26.19
Service,Apartment,Q3,May,Georgia,Albany,24.97
Service,Apartment,Q2,April,Minnesota,Minneapolis,30.12
Service,Apartment,Q3,September,Georgia,Albany,33.66
Service,Apartment,Q2,August,Minnesota,Minneapolis,35.63
Service,Apartment,Q3,July,Georgia,Albany,39.26
Production,Hotel,Q2,June,Minnesota,Minneapolis,41.54
Production,Hotel,Q3,May,Georgia,Albany,41.03
Production,Hotel,Q2,April,Minnesota,Minneapolis,49.37
Production,Hotel,Q3,September,Georgia,Albany,49.23
Production,Hotel,Q2,August,Minnesota,Minneapolis,51.21
Production,Hotel,Q3,July,Georgia,Albany,52.66
Residential,House,Q2,June,Minnesota,Minneapolis,49.81
Residential,House,Q3,May,Georgia,Albany,53.16
Residential,House,Q2,April,Minnesota,Minneapolis,56.48
Residential,House,Q3,September,Georgia,Albany,58.0
Residential,House,Q2,August,Minnesota,Minneapolis,59.1
Residential,House,Q3,July,Georgia,Albany,59.64
Service,Library,Q2,June,Minnesota,Minneapolis,62.8
Service,Library,Q3,May,Georgia,Albany,63.64
Service,Library,Q2,April,Minnesota,Minneapolis,66.39
Service,Library,Q3,September,Georgia,Albany,70.15
Service,Library,Q2,August,Minnesota,Minneapolis,70.37
Service,Library,Q3,July,Georgia,Albany,72.16
Production,School,Q2,June,Minnesota,Minneapolis,76.29
Production,School,Q3,May,Georgia,Albany,77.2
Production,School,Q2,April,Minnesota,Minneapolis,78.24
Production,School,Q3,September,Georgia,Albany,77.54
Production,School,Q2,August,Minnesota,Minneapolis,78.92
Production,School,Q3,July,Georgia,Albany,84.35
Residential,Hospital,Q2,June,Minnesota,Minneapolis,86.73
Residential,Hospital,Q3,May,Georgia,Albany,87.07
Residential,Hospital,Q2,April,Minnesota,Minneapolis,88.97
Residential,Hospital,Q3,September,Georgia,Albany,91.59
Residential,Hospital,Q2,August,Minnesota,Minneapolis,91.58
Residential,Hospital,Q3,July,Georgia,Albany,91.99
