State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,2018,Air,Thermal,-0.75
Georgia,Columbus,2018,Water,Light,0.99
Georgia,Columbus,2018,Soil,Noise,1.1
Georgia,Columbus,2018,Air,Surface water,3.53
Georgia,Columbus,2018,Water,Chemical,4.88
Georgia,Columbus,2018,Soil,Solid Waste,3.5
Georgia,Columbus,2018,Air,Industrial,4.34
Georgia,Columbus,2018,Water,Inorganic Fertilizers,11.63
Georgia,Columbus,2018,Soil,Thermal,11.73
Illinois,Washington,2020,Air,Thermal,13.7
Illinois,Washington,2020,Water,Light,-5.64
Illinois,Washington,2020,Soil,Noise,19.27
Illinois,Washington,2020,Air,Surface water,21.53
Illinois,Washington,2020,Water,Chemical,22.5
Illinois,Washington,2020,Soil,Solid Waste,23.67
Illinois,Washington,2020,Air,Industrial,26.99
Illinois,Washington,2020,Water,Inorganic Fertilizers,-95.46
Illinois,Washington,2020,Soil,Thermal,-94.3
Florida,Albany,2016,Air,Thermal,-93.09
Florida,Albany,2016,Water,Light,36.76
Florida,Albany,2016,Soil,Noise,-92.79
Florida,Albany,2016,Air,Surface water,36.29
Florida,Albany,2016,Water,Chemical,-92.74
Florida,Albany,2016,Soil,Solid Waste,-90.09
Florida,Albany,2016,Air,Industrial,39.58
Florida,Albany,2016,Water,Inorganic Fertilizers,-92.71
Florida,Albany,2016,Soil,Thermal,36.21
Georgia,Springfield,2018,Air,Thermal,-93.28
Georgia,Springfield,2018,Water,Light,45.72
Georgia,Springfield,2018,Soil,Noise,-93.88
Georgia,Springfield,2018,Air,Surface water,47.48
Georgia,Springfield,2018,Water,Chemical,-82.32
Georgia,Springfield,2018,Soil,Solid Waste,-79.33
Georgia,Springfield,2018,Air,Industrial,43.87
Georgia,Springfield,2018,Water,Inorganic Fertilizers,51.79
Georgia,Springfield,2018,Soil,Thermal,-77.24
Illinois,Chicago,2020,Air,Thermal,53.69
Illinois,Chicago,2020,Water,Light,55.95
Illinois,Chicago,2020,Soil,Noise,-72.62
Illinois,Chicago,2020,Air,Surface water,-71.26
Illinois,Chicago,2020,Water,Chemical,60.41
Illinois,Chicago,2020,Soil,Solid Waste,61.23
Illinois,Chicago,2020,Air,Industrial,-66.86
Illinois,Chicago,2020,Water,Inorganic Fertilizers,66.78
Illinois,Chicago,2020,Soil,Thermal,-59.81
Florida,Champaign,2016,Air,Thermal,-58.36
Florida,Champaign,2016,Water,Light,71.11
Florida,Champaign,2016,Soil,Noise,72.59
Florida,Champaign,2016,Air,Surface water,71.79
Florida,Champaign,2016,Water,Chemical,72.11
Florida,Champaign,2016,Soil,Solid Waste,77.65
Florida,Champaign,2016,Air,Industrial,-48.77
Florida,Champaign,2016,Water,Inorganic Fertilizers,-47.78
Florida,Champaign,2016,Soil,Thermal,-46.01
Georgia,Tampa,2018,Air,Thermal,-42.1
Georgia,Tampa,2018,Water,Light,88.22
Georgia,Tampa,2018,Soil,Noise,-38.21
Georgia,Tampa,2018,Air,Surface water,91.82
Georgia,Tampa,2018,Water,Chemical,-38.57
Georgia,Tampa,2018,Soil,Solid Waste,-34.9
Georgia,Tampa,2018,Air,Industrial,-31.05
Georgia,Tampa,2018,Water,Inorganic Fertilizers,97.47
Georgia,Tampa,2018,Soil,Thermal,99.91
Illinois,Fort Lauderdale,2020,Air,Thermal,-30.91
Illinois,Fort Lauderdale,2020,Water,Light,-30.43
Illinois,Fort Lauderdale,2020,Soil,Noise,-25.97
Illinois,Fort Lauderdale,2020,Air,Surface water,-13.46
Illinois,Fort Lauderdale,2020,Water,Chemical,-13.39
Illinois,Fort Lauderdale,2020,Soil,Solid Waste,-8.6
Illinois,Fort Lauderdale,2020,Air,Industrial,-6.25
Illinois,Fort Lauderdale,2020,Water,Inorganic Fertilizers,-5.56
Illinois,Fort Lauderdale,2020,Soil,Thermal,-3.6
