Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
BSc,Female,Non-Qatari,2017/2018,English,62.31
BSc,Female,Non-Qatari,2021/2022,Arabic,185.67
BSc,Female,Non-Qatari,2020/2021,English,328.72
BSc,Female,Non-Qatari,2017/2018,English,112.66
BSc,Female,Non-Qatari,2021/2022,Arabic,469.55
BSc,Female,Non-Qatari,2020/2021,English,406.23
BSc,Female,Non-Qatari,2017/2018,English,62.72
BSc,Female,Non-Qatari,2021/2022,Arabic,185.28
BSc,Female,Non-Qatari,2020/2021,English,350.73
