Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Massachusetts,Lenox,Wind,Breeze,1.16
2018,Massachusetts,Lenox,Temperature,Calm,1.33
2018,Massachusetts,Lenox,Wind,21-30,3.74
2018,Massachusetts,Lenox,Temperature,0-10,3.64
2018,Massachusetts,Lenox,Wind,11-20,3.07
2018,Massachusetts,Lenox,Temperature,Breeze,4.4
2016,Illinois,Cambridge,Wind,Breeze,7.67
2016,Illinois,Cambridge,Temperature,Calm,8.38
2016,Illinois,Cambridge,Wind,21-30,8.55
2016,Illinois,Cambridge,Temperature,0-10,10.3
2016,Illinois,Cambridge,Wind,11-20,10.26
2016,Illinois,Cambridge,Temperature,Breeze,12.36
2018,Massachusetts,Boston,Wind,Breeze,9.0
2018,Massachusetts,Boston,Temperature,Calm,12.25
2018,Massachusetts,Boston,Wind,21-30,15.01
2018,Massachusetts,Boston,Temperature,0-10,16.39
2018,Massachusetts,Boston,Wind,11-20,17.98
2018,Massachusetts,Boston,Temperature,Breeze,17.28
2016,Illinois,Champaign,Wind,Breeze,19.49
2016,Illinois,Champaign,Temperature,Calm,20.86
2016,Illinois,Champaign,Wind,21-30,21.05
2016,Illinois,Champaign,Temperature,0-10,18.63
2016,Illinois,Champaign,Wind,11-20,23.26
2016,Illinois,Champaign,Temperature,Breeze,19.94
2018,Massachusetts,Springfield,Wind,Breeze,23.27
2018,Massachusetts,Springfield,Temperature,Calm,26.26
2018,Massachusetts,Springfield,Wind,21-30,27.09
2018,Massachusetts,Springfield,Temperature,0-10,15.71
2018,Massachusetts,Springfield,Wind,11-20,15.14
2018,Massachusetts,Springfield,Temperature,Breeze,7.69
