Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q2,June,Georgia,Albany,3.84
Production,Workshop,Q1,April,Oregon,Redmond,5.23
Production,Workshop,Q2,May,Georgia,Albany,6.19
Production,Workshop,Q1,February,Oregon,Redmond,8.91
Production,Workshop,Q2,January,Georgia,Albany,12.59
Production,Workshop,Q1,March,Oregon,Redmond,15.46
Service,Factory,Q2,June,Georgia,Albany,16.2
Service,Factory,Q1,April,Oregon,Redmond,15.64
Service,Factory,Q2,May,Georgia,Albany,18.84
Service,Factory,Q1,February,Oregon,Redmond,17.49
Service,Factory,Q2,January,Georgia,Albany,22.29
Service,Factory,Q1,March,Oregon,Redmond,25.52
Residential,Administration,Q2,June,Georgia,Albany,31.56
Residential,Administration,Q1,April,Oregon,Redmond,31.05
Residential,Administration,Q2,May,Georgia,Albany,34.24
Residential,Administration,Q1,February,Oregon,Redmond,34.6
Residential,Administration,Q2,January,Georgia,Albany,37.07
Residential,Administration,Q1,March,Oregon,Redmond,38.56
Production,Hospital,Q2,June,Georgia,Albany,39.32
Production,Hospital,Q1,April,Oregon,Redmond,41.3
Production,Hospital,Q2,May,Georgia,Albany,41.12
Production,Hospital,Q1,February,Oregon,Redmond,46.35
Production,Hospital,Q2,January,Georgia,Albany,48.01
Production,Hospital,Q1,March,Oregon,Redmond,50.8
Service,House,Q2,June,Georgia,Albany,60.83
Service,House,Q1,April,Oregon,Redmond,64.95
Service,House,Q2,May,Georgia,Albany,70.83
Service,House,Q1,February,Oregon,Redmond,71.32
Service,House,Q2,January,Georgia,Albany,77.51
Service,House,Q1,March,Oregon,Redmond,80.33
Residential,Apartment,Q2,June,Georgia,Albany,86.31
Residential,Apartment,Q1,April,Oregon,Redmond,88.38
Residential,Apartment,Q2,May,Georgia,Albany,90.35
Residential,Apartment,Q1,February,Oregon,Redmond,91.99
Residential,Apartment,Q2,January,Georgia,Albany,93.57
Residential,Apartment,Q1,March,Oregon,Redmond,94.28
