Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Beverage,Juice,769.06
Export,2021,Dairy,Soda,901.18
Export,2021,Cereals,Milk,393.8
Export,2021,Beverage,Cream,778.24
Export,2021,Dairy,Wheat,273.51
Export,2021,Cereals,Seeds,402.81
Export,2021,Beverage,Corn,657.41
Export,2021,Dairy,Juice,533.13
Export,2021,Cereals,Soda,797.31
Export,2018,Beverage,Juice,285.04
Export,2018,Dairy,Soda,422.64
Export,2018,Cereals,Milk,935.58
Export,2018,Beverage,Cream,554.3
Export,2018,Dairy,Wheat,556.38
Export,2018,Cereals,Seeds,942.15
Export,2018,Beverage,Corn,562.46
Export,2018,Dairy,Juice,51.69
Export,2018,Cereals,Soda,695.18
Export,2019,Beverage,Juice,697.51
Export,2019,Dairy,Soda,185.6
Export,2019,Cereals,Milk,704.78
Export,2019,Beverage,Cream,198.21
Export,2019,Dairy,Wheat,966.66
Export,2019,Cereals,Seeds,455.75
Export,2019,Beverage,Corn,971.62
Export,2019,Dairy,Juice,462.39
Export,2019,Cereals,Soda,848.81
Export,2021,Beverage,Juice,222.98
Export,2021,Dairy,Soda,224.1
Export,2021,Cereals,Milk,484.44
Export,2021,Beverage,Cream,874.66
Export,2021,Dairy,Wheat,368.99
Export,2021,Cereals,Seeds,243.12
Export,2021,Beverage,Corn,245.89
Export,2021,Dairy,Juice,885.62
Export,2021,Cereals,Soda,247.38
