State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Boston,2018,Water,Groundwater,0.79
Massachusetts,Boston,2018,Soil,Surface water,0.27
Massachusetts,Boston,2018,Water,Oxygen-depletion,1.24
Massachusetts,Boston,2018,Soil,Industrial,12.74
Massachusetts,Boston,2018,Water,Solid Waste,17.87
Massachusetts,Boston,2018,Soil,Inorganic Fertilizers,30.11
Nevada,Lenox,2019,Water,Groundwater,-97.67
Nevada,Lenox,2019,Soil,Surface water,-98.58
Nevada,Lenox,2019,Water,Oxygen-depletion,34.37
Nevada,Lenox,2019,Soil,Industrial,-89.08
Nevada,Lenox,2019,Water,Solid Waste,39.66
Nevada,Lenox,2019,Soil,Inorganic Fertilizers,41.82
Massachusetts,Cambridge,2020,Water,Groundwater,-82.53
Massachusetts,Cambridge,2020,Soil,Surface water,50.34
Massachusetts,Cambridge,2020,Water,Oxygen-depletion,-78.04
Massachusetts,Cambridge,2020,Soil,Industrial,57.16
Massachusetts,Cambridge,2020,Water,Solid Waste,-68.7
Massachusetts,Cambridge,2020,Soil,Inorganic Fertilizers,-68.64
Nevada,Reno,2018,Water,Groundwater,65.26
Nevada,Reno,2018,Soil,Surface water,-62.59
Nevada,Reno,2018,Water,Oxygen-depletion,80.36
Nevada,Reno,2018,Soil,Industrial,-47.66
Nevada,Reno,2018,Water,Solid Waste,-46.67
Nevada,Reno,2018,Soil,Inorganic Fertilizers,-42.32
Massachusetts,Boulder City,2019,Water,Groundwater,90.95
Massachusetts,Boulder City,2019,Soil,Surface water,-32.18
Massachusetts,Boulder City,2019,Water,Oxygen-depletion,-29.72
Massachusetts,Boulder City,2019,Soil,Industrial,-23.01
Massachusetts,Boulder City,2019,Water,Solid Waste,-19.99
Massachusetts,Boulder City,2019,Soil,Inorganic Fertilizers,-1.2
