Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q3,August,Minnesota,Hastings,2.92
Residential,Apartment,Q2,July,Massachusetts,Cambridge,5.18
Residential,Apartment,Q1,May,Minnesota,Lenox,8.52
Residential,Apartment,Q3,April,Massachusetts,Hastings,11.1
Residential,Apartment,Q2,February,Minnesota,Cambridge,14.02
Residential,Apartment,Q1,March,Massachusetts,Lenox,14.0
Residential,Apartment,Q3,January,Minnesota,Hastings,18.41
Residential,Apartment,Q2,August,Massachusetts,Cambridge,18.76
Residential,Apartment,Q1,July,Minnesota,Lenox,21.41
Culture,Hotel,Q3,August,Minnesota,Hastings,21.17
Culture,Hotel,Q2,July,Massachusetts,Cambridge,24.25
Culture,Hotel,Q1,May,Minnesota,Lenox,25.55
Culture,Hotel,Q3,April,Massachusetts,Hastings,28.51
Culture,Hotel,Q2,February,Minnesota,Cambridge,37.24
Culture,Hotel,Q1,March,Massachusetts,Lenox,42.29
Culture,Hotel,Q3,January,Minnesota,Hastings,45.93
Culture,Hotel,Q2,August,Massachusetts,Cambridge,45.41
Culture,Hotel,Q1,July,Minnesota,Lenox,50.52
Residential,House,Q3,August,Minnesota,Hastings,53.0
Residential,House,Q2,July,Massachusetts,Cambridge,53.02
Residential,House,Q1,May,Minnesota,Lenox,56.85
Residential,House,Q3,April,Massachusetts,Hastings,56.15
Residential,House,Q2,February,Minnesota,Cambridge,56.06
Residential,House,Q1,March,Massachusetts,Lenox,59.14
Residential,House,Q3,January,Minnesota,Hastings,61.87
Residential,House,Q2,August,Massachusetts,Cambridge,62.8
Residential,House,Q1,July,Minnesota,Lenox,63.41
Culture,Museum,Q3,August,Minnesota,Hastings,64.32
Culture,Museum,Q2,July,Massachusetts,Cambridge,62.36
Culture,Museum,Q1,May,Minnesota,Lenox,66.62
Culture,Museum,Q3,April,Massachusetts,Hastings,73.08
Culture,Museum,Q2,February,Minnesota,Cambridge,74.28
Culture,Museum,Q1,March,Massachusetts,Lenox,73.27
Culture,Museum,Q3,January,Minnesota,Hastings,81.73
Culture,Museum,Q2,August,Massachusetts,Cambridge,82.53
Culture,Museum,Q1,July,Minnesota,Lenox,83.77
Residential,Theatre,Q3,August,Minnesota,Hastings,82.3
Residential,Theatre,Q2,July,Massachusetts,Cambridge,86.49
Residential,Theatre,Q1,May,Minnesota,Lenox,89.08
Residential,Theatre,Q3,April,Massachusetts,Hastings,91.69
Residential,Theatre,Q2,February,Minnesota,Cambridge,92.02
Residential,Theatre,Q1,March,Massachusetts,Lenox,95.92
Residential,Theatre,Q3,January,Minnesota,Hastings,96.17
Residential,Theatre,Q2,August,Massachusetts,Cambridge,96.86
Residential,Theatre,Q1,July,Minnesota,Lenox,99.39
