Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Minnesota,Rochester,Temperature,21-30,1.59
2019,Minnesota,Rochester,Humidity,0-10,2.98
2019,Minnesota,Rochester,Wind,11-20,3.94
2019,Minnesota,Rochester,Temperature,Medium,3.16
2019,Minnesota,Rochester,Humidity,High,5.64
2019,Minnesota,Rochester,Wind,Breeze,6.91
2019,Minnesota,Rochester,Temperature,Storm,7.66
2019,Minnesota,Rochester,Humidity,21-30,8.59
2019,Minnesota,Rochester,Wind,0-10,9.64
2021,Michigan,Hastings,Temperature,21-30,10.18
2021,Michigan,Hastings,Humidity,0-10,8.24
2021,Michigan,Hastings,Wind,11-20,7.03
2021,Michigan,Hastings,Temperature,Medium,13.21
2021,Michigan,Hastings,Humidity,High,10.54
2021,Michigan,Hastings,Wind,Breeze,15.07
2021,Michigan,Hastings,Temperature,Storm,16.23
2021,Michigan,Hastings,Humidity,21-30,14.3
2021,Michigan,Hastings,Wind,0-10,18.12
2019,Minnesota,Detroit,Temperature,21-30,14.81
2019,Minnesota,Detroit,Humidity,0-10,20.06
2019,Minnesota,Detroit,Wind,11-20,20.64
2019,Minnesota,Detroit,Temperature,Medium,3.91
2019,Minnesota,Detroit,Humidity,High,21.24
2019,Minnesota,Detroit,Wind,Breeze,24.76
2019,Minnesota,Detroit,Temperature,Storm,25.82
2019,Minnesota,Detroit,Humidity,21-30,26.71
2019,Minnesota,Detroit,Wind,0-10,26.97
2021,Michigan,Port Huron,Temperature,21-30,5.92
2021,Michigan,Port Huron,Humidity,0-10,4.25
2021,Michigan,Port Huron,Wind,11-20,27.01
2021,Michigan,Port Huron,Temperature,Medium,26.75
2021,Michigan,Port Huron,Humidity,High,6.17
2021,Michigan,Port Huron,Wind,Breeze,26.03
2021,Michigan,Port Huron,Temperature,Storm,7.26
2021,Michigan,Port Huron,Humidity,21-30,8.04
2021,Michigan,Port Huron,Wind,0-10,8.5
2019,Minnesota,Flint,Temperature,21-30,12.37
2019,Minnesota,Flint,Humidity,0-10,14.76
2019,Minnesota,Flint,Wind,11-20,2.12
2019,Minnesota,Flint,Temperature,Medium,15.86
2019,Minnesota,Flint,Humidity,High,3.54
2019,Minnesota,Flint,Wind,Breeze,3.12
2019,Minnesota,Flint,Temperature,Storm,5.38
2019,Minnesota,Flint,Humidity,21-30,5.22
2019,Minnesota,Flint,Wind,0-10,6.31
