Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2020,Q2,Meat,Pork,774.96
Import,2020,Q2,Dairy,Duck,135.93
Import,2020,Q2,Meat,Chicken,905.25
Import,2020,Q2,Dairy,Milk,11.17
Import,2020,Q2,Meat,Cream,910.78
Import,2020,Q2,Dairy,Pork,402.78
Import,2017,Q2,Meat,Pork,279.22
Import,2017,Q2,Dairy,Duck,552.53
Import,2017,Q2,Meat,Chicken,427.91
Import,2017,Q2,Dairy,Milk,811.09
Import,2017,Q2,Meat,Cream,690.24
Import,2017,Q2,Dairy,Pork,435.77
Import,2022,Q2,Meat,Pork,310.67
Import,2022,Q2,Dairy,Duck,312.59
Import,2022,Q2,Meat,Chicken,574.63
Import,2022,Q2,Dairy,Milk,318.32
Import,2022,Q2,Meat,Cream,722.53
Import,2022,Q2,Dairy,Pork,467.83
Import,2020,Q2,Meat,Pork,727.74
Import,2020,Q2,Dairy,Duck,87.92
Import,2020,Q2,Meat,Chicken,89.07
Import,2020,Q2,Dairy,Milk,89.09
Import,2020,Q2,Meat,Cream,95.78
Import,2020,Q2,Dairy,Pork,481.37
Import,2017,Q2,Meat,Pork,354.56
Import,2017,Q2,Dairy,Duck,871.44
Import,2017,Q2,Meat,Chicken,745.98
Import,2017,Q2,Dairy,Milk,620.19
Import,2017,Q2,Meat,Cream,112.93
Import,2017,Q2,Dairy,Pork,114.57
