Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Hospital,Q4,October,Georgia,Columbus,1.85
Service,Hospital,Q1,November,Massachusetts,Cambridge,2.4
Service,Hospital,Q4,December,Georgia,Columbus,3.05
Service,Hospital,Q1,March,Massachusetts,Cambridge,7.56
Service,Hospital,Q4,January,Georgia,Columbus,9.86
Service,Hospital,Q1,February,Massachusetts,Cambridge,10.52
Culture,Library,Q4,October,Georgia,Columbus,11.55
Culture,Library,Q1,November,Massachusetts,Cambridge,17.6
Culture,Library,Q4,December,Georgia,Columbus,23.42
Culture,Library,Q1,March,Massachusetts,Cambridge,24.27
Culture,Library,Q4,January,Georgia,Columbus,31.32
Culture,Library,Q1,February,Massachusetts,Cambridge,33.36
Production,Administration,Q4,October,Georgia,Columbus,42.32
Production,Administration,Q1,November,Massachusetts,Cambridge,43.41
Production,Administration,Q4,December,Georgia,Columbus,44.65
Production,Administration,Q1,March,Massachusetts,Cambridge,46.41
Production,Administration,Q4,January,Georgia,Columbus,47.45
Production,Administration,Q1,February,Massachusetts,Cambridge,49.7
Service,Theatre,Q4,October,Georgia,Columbus,51.44
Service,Theatre,Q1,November,Massachusetts,Cambridge,55.21
Service,Theatre,Q4,December,Georgia,Columbus,56.05
Service,Theatre,Q1,March,Massachusetts,Cambridge,57.95
Service,Theatre,Q4,January,Georgia,Columbus,58.52
Service,Theatre,Q1,February,Massachusetts,Cambridge,64.09
Culture,Museum,Q4,October,Georgia,Columbus,67.36
Culture,Museum,Q1,November,Massachusetts,Cambridge,69.8
Culture,Museum,Q4,December,Georgia,Columbus,70.79
Culture,Museum,Q1,March,Massachusetts,Cambridge,80.01
Culture,Museum,Q4,January,Georgia,Columbus,83.41
Culture,Museum,Q1,February,Massachusetts,Cambridge,87.97
Production,Workshop,Q4,October,Georgia,Columbus,88.16
Production,Workshop,Q1,November,Massachusetts,Cambridge,87.15
Production,Workshop,Q4,December,Georgia,Columbus,90.54
Production,Workshop,Q1,March,Massachusetts,Cambridge,91.37
Production,Workshop,Q4,January,Georgia,Columbus,89.49
Production,Workshop,Q1,February,Massachusetts,Cambridge,93.94
Service,Factory,Q4,October,Georgia,Columbus,93.91
Service,Factory,Q1,November,Massachusetts,Cambridge,97.58
Service,Factory,Q4,December,Georgia,Columbus,98.44
Service,Factory,Q1,March,Massachusetts,Cambridge,99.53
Service,Factory,Q4,January,Georgia,Columbus,99.32
Service,Factory,Q1,February,Massachusetts,Cambridge,99.14
