Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q3,August,California,Malibu,34.5
Service,Administration,Q4,July,California,Malibu,2.38
Service,Administration,Q3,December,California,Malibu,6.71
Service,Administration,Q4,November,California,Malibu,9.62
Culture,Library,Q3,August,California,Malibu,9.65
Culture,Library,Q4,July,California,Malibu,94.32
Culture,Library,Q3,December,California,Malibu,73.67
Culture,Library,Q4,November,California,Malibu,45.6
Service,Theatre,Q3,August,California,Malibu,47.93
Service,Theatre,Q4,July,California,Malibu,30.03
Service,Theatre,Q3,December,California,Malibu,0.02
Service,Theatre,Q4,November,California,Malibu,57.73
Culture,Concert,Q3,August,California,Malibu,26.08
Culture,Concert,Q4,July,California,Malibu,27.15
Culture,Concert,Q3,December,California,Malibu,25.2
Culture,Concert,Q4,November,California,Malibu,95.57
