Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q3,August,Massachusetts,Cambridge,1.88
Residential,Hotel,Q1,July,Massachusetts,Lenox,4.23
Residential,Hotel,Q4,March,Massachusetts,Cambridge,5.87
Residential,Hotel,Q3,February,Massachusetts,Lenox,6.3
Residential,Hotel,Q1,January,Massachusetts,Cambridge,6.07
Residential,Hotel,Q4,November,Massachusetts,Lenox,9.1
Residential,Hotel,Q3,December,Massachusetts,Cambridge,12.91
Residential,Hotel,Q1,August,Massachusetts,Lenox,17.91
Residential,Hotel,Q4,July,Massachusetts,Cambridge,26.22
Production,Apartment,Q3,August,Massachusetts,Cambridge,27.73
Production,Apartment,Q1,July,Massachusetts,Lenox,28.26
Production,Apartment,Q4,March,Massachusetts,Cambridge,29.4
Production,Apartment,Q3,February,Massachusetts,Lenox,27.35
Production,Apartment,Q1,January,Massachusetts,Cambridge,28.7
Production,Apartment,Q4,November,Massachusetts,Lenox,27.79
Production,Apartment,Q3,December,Massachusetts,Cambridge,35.48
Production,Apartment,Q1,August,Massachusetts,Lenox,37.6
Production,Apartment,Q4,July,Massachusetts,Cambridge,40.18
Service,Workshop,Q3,August,Massachusetts,Cambridge,42.48
Service,Workshop,Q1,July,Massachusetts,Lenox,43.64
Service,Workshop,Q4,March,Massachusetts,Cambridge,44.81
Service,Workshop,Q3,February,Massachusetts,Lenox,42.88
Service,Workshop,Q1,January,Massachusetts,Cambridge,47.5
Service,Workshop,Q4,November,Massachusetts,Lenox,48.57
Service,Workshop,Q3,December,Massachusetts,Cambridge,49.13
Service,Workshop,Q1,August,Massachusetts,Lenox,50.63
Service,Workshop,Q4,July,Massachusetts,Cambridge,51.84
Residential,Factory,Q3,August,Massachusetts,Cambridge,57.57
Residential,Factory,Q1,July,Massachusetts,Lenox,57.87
Residential,Factory,Q4,March,Massachusetts,Cambridge,59.2
Residential,Factory,Q3,February,Massachusetts,Lenox,57.43
Residential,Factory,Q1,January,Massachusetts,Cambridge,61.34
Residential,Factory,Q4,November,Massachusetts,Lenox,62.29
Residential,Factory,Q3,December,Massachusetts,Cambridge,62.15
Residential,Factory,Q1,August,Massachusetts,Lenox,62.74
Residential,Factory,Q4,July,Massachusetts,Cambridge,61.45
Production,Hospital,Q3,August,Massachusetts,Cambridge,66.23
Production,Hospital,Q1,July,Massachusetts,Lenox,67.52
Production,Hospital,Q4,March,Massachusetts,Cambridge,66.02
Production,Hospital,Q3,February,Massachusetts,Lenox,69.09
Production,Hospital,Q1,January,Massachusetts,Cambridge,69.62
Production,Hospital,Q4,November,Massachusetts,Lenox,71.11
Production,Hospital,Q3,December,Massachusetts,Cambridge,72.13
Production,Hospital,Q1,August,Massachusetts,Lenox,71.27
Production,Hospital,Q4,July,Massachusetts,Cambridge,76.54
Service,Administration,Q3,August,Massachusetts,Cambridge,79.28
Service,Administration,Q1,July,Massachusetts,Lenox,81.62
Service,Administration,Q4,March,Massachusetts,Cambridge,82.91
Service,Administration,Q3,February,Massachusetts,Lenox,83.65
Service,Administration,Q1,January,Massachusetts,Cambridge,86.5
Service,Administration,Q4,November,Massachusetts,Lenox,89.02
Service,Administration,Q3,December,Massachusetts,Cambridge,92.99
Service,Administration,Q1,August,Massachusetts,Lenox,92.14
Service,Administration,Q4,July,Massachusetts,Cambridge,94.88
Residential,School,Q3,August,Massachusetts,Cambridge,93.64
Residential,School,Q1,July,Massachusetts,Lenox,94.43
Residential,School,Q4,March,Massachusetts,Cambridge,93.5
Residential,School,Q3,February,Massachusetts,Lenox,98.37
Residential,School,Q1,January,Massachusetts,Cambridge,97.45
Residential,School,Q4,November,Massachusetts,Lenox,96.17
Residential,School,Q3,December,Massachusetts,Cambridge,99.91
Residential,School,Q1,August,Massachusetts,Lenox,95.34
Residential,School,Q4,July,Massachusetts,Cambridge,98.55
