Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Oregon,Redmond,Humidity,High,0.72
2022,Oregon,Redmond,Temperature,Low,1.17
2022,Oregon,Redmond,Humidity,21-30,6.04
2022,Oregon,Redmond,Temperature,31-40,7.33
2022,Oregon,Redmond,Humidity,11-20,8.37
2022,Oregon,Redmond,Temperature,High,9.1
2019,Illinois,Portland,Humidity,High,8.01
2019,Illinois,Portland,Temperature,Low,11.82
2019,Illinois,Portland,Humidity,21-30,12.86
2019,Illinois,Portland,Temperature,31-40,13.91
2019,Illinois,Portland,Humidity,11-20,13.87
2019,Illinois,Portland,Temperature,High,7.38
2022,Oregon,Springfield,Humidity,High,16.11
2022,Oregon,Springfield,Temperature,Low,17.2
2022,Oregon,Springfield,Humidity,21-30,18.58
2022,Oregon,Springfield,Temperature,31-40,18.86
2022,Oregon,Springfield,Humidity,11-20,18.34
2022,Oregon,Springfield,Temperature,High,21.5
2019,Illinois,Champaign,Humidity,High,22.72
2019,Illinois,Champaign,Temperature,Low,21.47
2019,Illinois,Champaign,Humidity,21-30,24.33
2019,Illinois,Champaign,Temperature,31-40,23.39
2019,Illinois,Champaign,Humidity,11-20,26.15
2019,Illinois,Champaign,Temperature,High,27.82
2022,Oregon,Chicago,Humidity,High,24.17
2022,Oregon,Chicago,Temperature,Low,10.91
2022,Oregon,Chicago,Humidity,21-30,11.05
2022,Oregon,Chicago,Temperature,31-40,13.69
2022,Oregon,Chicago,Humidity,11-20,14.92
2022,Oregon,Chicago,Temperature,High,17.25
