State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Springfield,Soil,Inorganic Fertilizers,1.51
Illinois,Springfield,Water,Urban Activities,3.45
Illinois,Springfield,Air,Solid Waste,9.6
Illinois,Springfield,Soil,Industrial,11.69
Illinois,Springfield,Water,Surface water,13.83
Illinois,Springfield,Air,Oxygen-depletion,15.98
Illinois,Springfield,Soil,Light,21.26
Illinois,Springfield,Water,Thermal,27.82
Illinois,Springfield,Air,Noise,27.15
Illinois,Springfield,Soil,Inorganic Fertilizers,-99.8
Illinois,Springfield,Water,Urban Activities,-99.09
Illinois,Springfield,Air,Solid Waste,-93.73
California,Chicago,Soil,Inorganic Fertilizers,36.84
California,Chicago,Water,Urban Activities,-92.9
California,Chicago,Air,Solid Waste,38.88
California,Chicago,Soil,Industrial,-89.27
California,Chicago,Water,Surface water,-93.77
California,Chicago,Air,Oxygen-depletion,38.03
California,Chicago,Soil,Light,42.88
California,Chicago,Water,Thermal,43.32
California,Chicago,Air,Noise,43.0
California,Chicago,Soil,Inorganic Fertilizers,45.59
California,Chicago,Water,Urban Activities,-90.41
California,Chicago,Air,Solid Waste,-81.86
Illinois,Champaign,Soil,Inorganic Fertilizers,43.66
Illinois,Champaign,Water,Urban Activities,49.67
Illinois,Champaign,Air,Solid Waste,-81.96
Illinois,Champaign,Soil,Industrial,-76.06
Illinois,Champaign,Water,Surface water,53.46
Illinois,Champaign,Air,Oxygen-depletion,53.29
Illinois,Champaign,Soil,Light,55.26
Illinois,Champaign,Water,Thermal,-73.02
Illinois,Champaign,Air,Noise,-74.88
Illinois,Champaign,Soil,Inorganic Fertilizers,60.31
Illinois,Champaign,Water,Urban Activities,-66.41
Illinois,Champaign,Air,Solid Waste,63.63
California,Los-Angeles,Soil,Inorganic Fertilizers,63.97
California,Los-Angeles,Water,Urban Activities,64.7
California,Los-Angeles,Air,Solid Waste,-62.89
California,Los-Angeles,Soil,Industrial,65.57
California,Los-Angeles,Water,Surface water,-60.9
California,Los-Angeles,Air,Oxygen-depletion,-64.71
California,Los-Angeles,Soil,Light,67.43
California,Los-Angeles,Water,Thermal,-63.69
California,Los-Angeles,Air,Noise,-56.78
California,Los-Angeles,Soil,Inorganic Fertilizers,-61.87
California,Los-Angeles,Water,Urban Activities,-54.7
California,Los-Angeles,Air,Solid Waste,75.19
Illinois,Berkeley,Soil,Inorganic Fertilizers,76.33
Illinois,Berkeley,Water,Urban Activities,78.5
Illinois,Berkeley,Air,Solid Waste,79.14
Illinois,Berkeley,Soil,Industrial,78.55
Illinois,Berkeley,Water,Surface water,-48.46
Illinois,Berkeley,Air,Oxygen-depletion,-46.64
Illinois,Berkeley,Soil,Light,82.3
Illinois,Berkeley,Water,Thermal,83.84
Illinois,Berkeley,Air,Noise,-43.79
Illinois,Berkeley,Soil,Inorganic Fertilizers,-43.31
Illinois,Berkeley,Water,Urban Activities,87.26
Illinois,Berkeley,Air,Solid Waste,-43.06
California,San Francisco,Soil,Inorganic Fertilizers,87.54
California,San Francisco,Water,Urban Activities,92.78
California,San Francisco,Air,Solid Waste,-35.06
California,San Francisco,Soil,Industrial,93.59
California,San Francisco,Water,Surface water,92.07
California,San Francisco,Air,Oxygen-depletion,94.1
California,San Francisco,Soil,Light,-29.22
California,San Francisco,Water,Thermal,-15.29
California,San Francisco,Air,Noise,-12.08
California,San Francisco,Soil,Inorganic Fertilizers,-10.29
California,San Francisco,Water,Urban Activities,-6.26
California,San Francisco,Air,Solid Waste,-2.34
