State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Redmond,Water,Chemical,3.95
Oregon,Redmond,Air,Oxygen-depletion,5.78
Oregon,Redmond,Soil,Groundwater,6.98
Oregon,Redmond,Water,Surface water,6.49
Oregon,Redmond,Air,Light,6.21
Oregon,Redmond,Soil,Thermal,9.38
Oregon,Redmond,Water,Noise,5.58
Oregon,Redmond,Air,Inorganic Fertilizers,11.31
Oregon,Redmond,Soil,Inferior Irrigation,11.81
Oregon,Redmond,Water,Chemical,13.58
Oregon,Redmond,Air,Oxygen-depletion,16.96
Oregon,Redmond,Soil,Groundwater,19.24
Georgia,Salem,Water,Chemical,22.89
Georgia,Salem,Air,Oxygen-depletion,24.62
Georgia,Salem,Soil,Groundwater,27.61
Georgia,Salem,Water,Surface water,29.03
Georgia,Salem,Air,Light,30.18
Georgia,Salem,Soil,Thermal,29.79
Georgia,Salem,Water,Noise,30.3
Georgia,Salem,Air,Inorganic Fertilizers,34.44
Georgia,Salem,Soil,Inferior Irrigation,36.24
Georgia,Salem,Water,Chemical,37.55
Georgia,Salem,Air,Oxygen-depletion,39.73
Georgia,Salem,Soil,Groundwater,44.63
Minnesota,Portland,Water,Chemical,45.65
Minnesota,Portland,Air,Oxygen-depletion,45.83
Minnesota,Portland,Soil,Groundwater,47.28
Minnesota,Portland,Water,Surface water,47.89
Minnesota,Portland,Air,Light,49.96
Minnesota,Portland,Soil,Thermal,50.51
Minnesota,Portland,Water,Noise,51.03
Minnesota,Portland,Air,Inorganic Fertilizers,51.51
Minnesota,Portland,Soil,Inferior Irrigation,51.98
Minnesota,Portland,Water,Chemical,54.94
Minnesota,Portland,Air,Oxygen-depletion,55.43
Minnesota,Portland,Soil,Groundwater,53.81
Oregon,Washington,Water,Chemical,57.16
Oregon,Washington,Air,Oxygen-depletion,57.45
Oregon,Washington,Soil,Groundwater,55.94
Oregon,Washington,Water,Surface water,63.96
Oregon,Washington,Air,Light,64.94
Oregon,Washington,Soil,Thermal,69.15
Oregon,Washington,Water,Noise,70.4
Oregon,Washington,Air,Inorganic Fertilizers,69.09
Oregon,Washington,Soil,Inferior Irrigation,73.57
Oregon,Washington,Water,Chemical,74.89
Oregon,Washington,Air,Oxygen-depletion,75.08
Oregon,Washington,Soil,Groundwater,74.57
Georgia,Albany,Water,Chemical,86.59
Georgia,Albany,Air,Oxygen-depletion,90.76
Georgia,Albany,Soil,Groundwater,90.59
Georgia,Albany,Water,Surface water,95.31
Georgia,Albany,Air,Light,96.24
Georgia,Albany,Soil,Thermal,97.26
Georgia,Albany,Water,Noise,98.04
Georgia,Albany,Air,Inorganic Fertilizers,0.83
Georgia,Albany,Soil,Inferior Irrigation,-0.43
Georgia,Albany,Water,Chemical,-95.41
Georgia,Albany,Air,Oxygen-depletion,-95.61
Georgia,Albany,Soil,Groundwater,-87.31
Minnesota,Columbus,Water,Chemical,-83.47
Minnesota,Columbus,Air,Oxygen-depletion,-80.45
Minnesota,Columbus,Soil,Groundwater,-79.59
Minnesota,Columbus,Water,Surface water,-76.85
Minnesota,Columbus,Air,Light,-75.2
Minnesota,Columbus,Soil,Thermal,-72.61
Minnesota,Columbus,Water,Noise,-72.57
Minnesota,Columbus,Air,Inorganic Fertilizers,-67.94
Minnesota,Columbus,Soil,Inferior Irrigation,-63.64
Minnesota,Columbus,Water,Chemical,-62.02
Minnesota,Columbus,Air,Oxygen-depletion,-61.28
Minnesota,Columbus,Soil,Groundwater,-56.78
Oregon,Hastings,Water,Chemical,-55.22
Oregon,Hastings,Air,Oxygen-depletion,-53.14
Oregon,Hastings,Soil,Groundwater,-52.62
Oregon,Hastings,Water,Surface water,-51.81
Oregon,Hastings,Air,Light,-50.24
Oregon,Hastings,Soil,Thermal,-50.99
Oregon,Hastings,Water,Noise,-39.87
Oregon,Hastings,Air,Inorganic Fertilizers,-35.43
Oregon,Hastings,Soil,Inferior Irrigation,-33.92
Oregon,Hastings,Water,Chemical,-33.68
Oregon,Hastings,Air,Oxygen-depletion,-32.11
Oregon,Hastings,Soil,Groundwater,-29.24
Georgia,Minneapolis,Water,Chemical,-27.43
Georgia,Minneapolis,Air,Oxygen-depletion,-26.11
Georgia,Minneapolis,Soil,Groundwater,-25.83
Georgia,Minneapolis,Water,Surface water,-22.68
Georgia,Minneapolis,Air,Light,-21.03
Georgia,Minneapolis,Soil,Thermal,-18.48
Georgia,Minneapolis,Water,Noise,-15.94
Georgia,Minneapolis,Air,Inorganic Fertilizers,-12.74
Georgia,Minneapolis,Soil,Inferior Irrigation,-11.41
Georgia,Minneapolis,Water,Chemical,-8.44
Georgia,Minneapolis,Air,Oxygen-depletion,-5.93
Georgia,Minneapolis,Soil,Groundwater,-3.25
