Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2020,Meat,Lamb,137.43
Import,2020,Cereals,Duck,661.28
Import,2020,Dairy,Wheat,793.06
Import,2020,Meat,Oats,921.85
Import,2020,Cereals,Corn,807.61
Import,2020,Dairy,Yoghurt,935.54
Import,2020,Meat,Cream,427.77
Import,2020,Cereals,Butter,690.06
Import,2020,Dairy,Lamb,179.78
Import,2015,Meat,Lamb,695.48
Import,2015,Cereals,Duck,185.07
Import,2015,Dairy,Wheat,324.86
Import,2015,Meat,Oats,586.87
Import,2015,Cereals,Corn,334.72
Import,2015,Dairy,Yoghurt,462.63
Import,2015,Meat,Cream,977.55
Import,2015,Cereals,Butter,602.54
Import,2015,Dairy,Lamb,478.63
Import,2020,Meat,Lamb,865.4
Import,2020,Cereals,Duck,103.15
Import,2020,Dairy,Wheat,875.77
Import,2020,Meat,Oats,367.5
Import,2020,Cereals,Corn,242.71
Import,2020,Dairy,Yoghurt,373.7
Import,2020,Meat,Cream,758.85
Import,2020,Cereals,Butter,757.86
Import,2020,Dairy,Lamb,253.98
