Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q2,June,Nevada,Boulder City,4.77
Culture,Museum,Q3,May,Nevada,Reno,6.36
Culture,Museum,Q4,April,Nevada,Boulder City,9.69
Culture,Museum,Q2,September,Nevada,Reno,10.42
Culture,Museum,Q3,July,Nevada,Boulder City,10.82
Culture,Museum,Q4,December,Nevada,Reno,13.69
Culture,Museum,Q2,October,Nevada,Boulder City,16.99
Culture,Museum,Q3,November,Nevada,Reno,24.12
Culture,Museum,Q4,June,Nevada,Boulder City,26.18
Service,Concert,Q2,June,Nevada,Boulder City,32.64
Service,Concert,Q3,May,Nevada,Reno,32.03
Service,Concert,Q4,April,Nevada,Boulder City,32.83
Service,Concert,Q2,September,Nevada,Reno,35.46
Service,Concert,Q3,July,Nevada,Boulder City,33.23
Service,Concert,Q4,December,Nevada,Reno,37.74
Service,Concert,Q2,October,Nevada,Boulder City,38.88
Service,Concert,Q3,November,Nevada,Reno,39.84
Service,Concert,Q4,June,Nevada,Boulder City,40.42
Culture,Theatre,Q2,June,Nevada,Boulder City,33.64
Culture,Theatre,Q3,May,Nevada,Reno,45.58
Culture,Theatre,Q4,April,Nevada,Boulder City,46.19
Culture,Theatre,Q2,September,Nevada,Reno,47.88
Culture,Theatre,Q3,July,Nevada,Boulder City,47.5
Culture,Theatre,Q4,December,Nevada,Reno,49.76
Culture,Theatre,Q2,October,Nevada,Boulder City,52.76
Culture,Theatre,Q3,November,Nevada,Reno,55.02
Culture,Theatre,Q4,June,Nevada,Boulder City,55.5
Service,Library,Q2,June,Nevada,Boulder City,58.45
Service,Library,Q3,May,Nevada,Reno,59.72
Service,Library,Q4,April,Nevada,Boulder City,61.29
Service,Library,Q2,September,Nevada,Reno,61.06
Service,Library,Q3,July,Nevada,Boulder City,61.08
Service,Library,Q4,December,Nevada,Reno,64.4
Service,Library,Q2,October,Nevada,Boulder City,68.0
Service,Library,Q3,November,Nevada,Reno,74.15
Service,Library,Q4,June,Nevada,Boulder City,77.42
Culture,Hospital,Q2,June,Nevada,Boulder City,80.84
Culture,Hospital,Q3,May,Nevada,Reno,81.8
Culture,Hospital,Q4,April,Nevada,Boulder City,83.59
Culture,Hospital,Q2,September,Nevada,Reno,84.64
Culture,Hospital,Q3,July,Nevada,Boulder City,85.79
Culture,Hospital,Q4,December,Nevada,Reno,86.7
Culture,Hospital,Q2,October,Nevada,Boulder City,87.32
Culture,Hospital,Q3,November,Nevada,Reno,95.96
Culture,Hospital,Q4,June,Nevada,Boulder City,99.4
