Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Nevada,Reno,Temperature,11-20,0.32
2016,Nevada,Reno,Humidity,31-40,0.97
2016,Nevada,Reno,Temperature,High,2.31
2016,Nevada,Reno,Humidity,Medium,3.18
2016,Nevada,Reno,Temperature,Low,2.7
2016,Nevada,Reno,Humidity,11-20,5.8
2021,California,Boulder City,Temperature,11-20,6.35
2021,California,Boulder City,Humidity,31-40,6.9
2021,California,Boulder City,Temperature,High,6.96
2021,California,Boulder City,Humidity,Medium,7.84
2021,California,Boulder City,Temperature,Low,6.98
2021,California,Boulder City,Humidity,11-20,9.35
2020,Oregon,Las Vegas,Temperature,11-20,6.57
2020,Oregon,Las Vegas,Humidity,31-40,7.18
2020,Oregon,Las Vegas,Temperature,High,14.5
2020,Oregon,Las Vegas,Humidity,Medium,14.86
2020,Oregon,Las Vegas,Temperature,Low,15.47
2020,Oregon,Las Vegas,Humidity,11-20,17.55
2016,Nevada,San Francisco,Temperature,11-20,18.53
2016,Nevada,San Francisco,Humidity,31-40,12.23
2016,Nevada,San Francisco,Temperature,High,15.86
2016,Nevada,San Francisco,Humidity,Medium,21.65
2016,Nevada,San Francisco,Temperature,Low,22.95
2016,Nevada,San Francisco,Humidity,11-20,23.84
2021,California,Los-Angeles,Temperature,11-20,23.8
2021,California,Los-Angeles,Humidity,31-40,24.53
2021,California,Los-Angeles,Temperature,High,25.25
2021,California,Los-Angeles,Humidity,Medium,23.47
2021,California,Los-Angeles,Temperature,Low,23.75
2021,California,Los-Angeles,Humidity,11-20,22.33
2020,Oregon,Malibu,Temperature,11-20,5.17
2020,Oregon,Malibu,Humidity,31-40,25.35
2020,Oregon,Malibu,Temperature,High,6.48
2020,Oregon,Malibu,Humidity,Medium,4.84
2020,Oregon,Malibu,Temperature,Low,8.6
2020,Oregon,Malibu,Humidity,11-20,9.5
2016,Nevada,Salem,Temperature,11-20,3.94
2016,Nevada,Salem,Humidity,31-40,2.75
2016,Nevada,Salem,Temperature,High,12.3
2016,Nevada,Salem,Humidity,Medium,14.78
2016,Nevada,Salem,Temperature,Low,14.65
2016,Nevada,Salem,Humidity,11-20,14.34
2021,California,Portland,Temperature,11-20,15.76
2021,California,Portland,Humidity,31-40,15.4
2021,California,Portland,Temperature,High,4.21
2021,California,Portland,Humidity,Medium,6.38
2021,California,Portland,Temperature,Low,6.97
2021,California,Portland,Humidity,11-20,19.42
2020,Oregon,Redmond,Temperature,11-20,7.39
2020,Oregon,Redmond,Humidity,31-40,7.13
2020,Oregon,Redmond,Temperature,High,7.21
2020,Oregon,Redmond,Humidity,Medium,20.3
2020,Oregon,Redmond,Temperature,Low,22.75
2020,Oregon,Redmond,Humidity,11-20,23.26
