Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q1,February,Maryland,Aberdeen,8.33
Production,Factory,Q3,March,Michigan,Port Huron,9.13
Production,Factory,Q2,August,Maryland,Detroit,17.68
Production,Factory,Q1,September,Michigan,Aberdeen,19.45
Production,Factory,Q3,July,Maryland,Port Huron,22.92
Production,Factory,Q2,April,Michigan,Detroit,27.57
Production,Factory,Q1,May,Maryland,Aberdeen,28.8
Production,Factory,Q3,February,Michigan,Port Huron,29.93
Production,Factory,Q2,March,Maryland,Detroit,28.1
Service,Workshop,Q1,February,Maryland,Aberdeen,31.28
Service,Workshop,Q3,March,Michigan,Port Huron,28.88
Service,Workshop,Q2,August,Maryland,Detroit,33.61
Service,Workshop,Q1,September,Michigan,Aberdeen,46.21
Service,Workshop,Q3,July,Maryland,Port Huron,53.77
Service,Workshop,Q2,April,Michigan,Detroit,53.46
Service,Workshop,Q1,May,Maryland,Aberdeen,55.24
Service,Workshop,Q3,February,Michigan,Port Huron,55.43
Service,Workshop,Q2,March,Maryland,Detroit,55.08
Production,School,Q1,February,Maryland,Aberdeen,61.01
Production,School,Q3,March,Michigan,Port Huron,61.08
Production,School,Q2,August,Maryland,Detroit,62.54
Production,School,Q1,September,Michigan,Aberdeen,64.34
Production,School,Q3,July,Maryland,Port Huron,70.88
Production,School,Q2,April,Michigan,Detroit,71.55
Production,School,Q1,May,Maryland,Aberdeen,75.01
Production,School,Q3,February,Michigan,Port Huron,77.2
Production,School,Q2,March,Maryland,Detroit,78.6
Service,Library,Q1,February,Maryland,Aberdeen,79.9
Service,Library,Q3,March,Michigan,Port Huron,79.22
Service,Library,Q2,August,Maryland,Detroit,89.35
Service,Library,Q1,September,Michigan,Aberdeen,90.95
Service,Library,Q3,July,Maryland,Port Huron,93.3
Service,Library,Q2,April,Michigan,Detroit,94.55
Service,Library,Q1,May,Maryland,Aberdeen,96.46
Service,Library,Q3,February,Michigan,Port Huron,98.48
Service,Library,Q2,March,Maryland,Detroit,99.26
