Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2020,Beverage,Soda,255.12
Export,2020,Meat,Tea,903.45
Export,2020,Cereals,Coffee,520.92
Export,2020,Beverage,Camel,908.15
Export,2020,Meat,Beef,277.16
Export,2020,Cereals,Corn,28.94
Export,2020,Beverage,Rice,412.5
Export,2020,Meat,Soda,161.93
Export,2020,Cereals,Tea,164.57
Export,2017,Beverage,Soda,36.95
Export,2017,Meat,Tea,297.05
Export,2017,Cereals,Coffee,812.24
Export,2017,Beverage,Camel,46.06
Export,2017,Meat,Beef,47.3
Export,2017,Cereals,Corn,565.58
Export,2017,Beverage,Rice,822.1
Export,2017,Meat,Soda,442.32
Export,2017,Cereals,Tea,955.89
Export,2019,Beverage,Soda,576.08
Export,2019,Meat,Tea,74.97
Export,2019,Cereals,Coffee,975.38
Export,2019,Beverage,Camel,848.5
Export,2019,Meat,Beef,465.42
Export,2019,Cereals,Corn,978.08
Export,2019,Beverage,Rice,723.18
Export,2019,Meat,Soda,720.92
Export,2019,Cereals,Tea,225.3
Export,2020,Beverage,Soda,611.42
Export,2020,Meat,Tea,613.25
Export,2020,Cereals,Coffee,613.48
Export,2020,Beverage,Camel,231.79
Export,2020,Meat,Beef,748.76
Export,2020,Cereals,Corn,880.02
Export,2020,Beverage,Rice,761.81
Export,2020,Meat,Soda,122.7
Export,2020,Cereals,Tea,383.25
