State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,Soil,Inorganic Fertilizers,2.02
Maryland,Baltimore,Water,Solid Waste,4.24
Maryland,Baltimore,Air,Oxygen-depletion,9.0
Maryland,Baltimore,Soil,Surface water,11.06
Maryland,Baltimore,Water,Groundwater,12.51
Maryland,Baltimore,Air,Chemical,17.24
Maryland,Baltimore,Soil,Thermal,17.77
Maryland,Baltimore,Water,Noise,21.11
Maryland,Baltimore,Air,Light,21.19
Maryland,Baltimore,Soil,Inorganic Fertilizers,27.74
Maryland,Baltimore,Water,Solid Waste,28.86
Maryland,Baltimore,Air,Oxygen-depletion,28.76
Florida,Columbia,Soil,Inorganic Fertilizers,30.86
Florida,Columbia,Water,Solid Waste,33.04
Florida,Columbia,Air,Oxygen-depletion,34.19
Florida,Columbia,Soil,Surface water,37.27
Florida,Columbia,Water,Groundwater,39.23
Florida,Columbia,Air,Chemical,40.7
Florida,Columbia,Soil,Thermal,41.85
Florida,Columbia,Water,Noise,39.87
Florida,Columbia,Air,Light,48.36
Florida,Columbia,Soil,Inorganic Fertilizers,49.53
Florida,Columbia,Water,Solid Waste,54.04
Florida,Columbia,Air,Oxygen-depletion,56.6
Georgia,Aberdeen,Soil,Inorganic Fertilizers,57.35
Georgia,Aberdeen,Water,Solid Waste,58.0
Georgia,Aberdeen,Air,Oxygen-depletion,59.92
Georgia,Aberdeen,Soil,Surface water,65.17
Georgia,Aberdeen,Water,Groundwater,65.32
Georgia,Aberdeen,Air,Chemical,69.25
Georgia,Aberdeen,Soil,Thermal,70.96
Georgia,Aberdeen,Water,Noise,73.79
Georgia,Aberdeen,Air,Light,75.25
Georgia,Aberdeen,Soil,Inorganic Fertilizers,81.37
Georgia,Aberdeen,Water,Solid Waste,84.26
Georgia,Aberdeen,Air,Oxygen-depletion,84.6
Maryland,Tampa,Soil,Inorganic Fertilizers,86.19
Maryland,Tampa,Water,Solid Waste,87.28
Maryland,Tampa,Air,Oxygen-depletion,90.5
Maryland,Tampa,Soil,Surface water,91.42
Maryland,Tampa,Water,Groundwater,90.73
Maryland,Tampa,Air,Chemical,90.02
Maryland,Tampa,Soil,Thermal,97.92
Maryland,Tampa,Water,Noise,-9.3
Maryland,Tampa,Air,Light,-96.35
Maryland,Tampa,Soil,Inorganic Fertilizers,-95.89
Maryland,Tampa,Water,Solid Waste,-94.8
Maryland,Tampa,Air,Oxygen-depletion,-93.48
Florida,Fort Lauderdale,Soil,Inorganic Fertilizers,-93.03
Florida,Fort Lauderdale,Water,Solid Waste,-91.78
Florida,Fort Lauderdale,Air,Oxygen-depletion,-93.87
Florida,Fort Lauderdale,Soil,Surface water,-94.93
Florida,Fort Lauderdale,Water,Groundwater,-94.86
Florida,Fort Lauderdale,Air,Chemical,-84.01
Florida,Fort Lauderdale,Soil,Thermal,-82.7
Florida,Fort Lauderdale,Water,Noise,-79.99
Florida,Fort Lauderdale,Air,Light,-75.53
Florida,Fort Lauderdale,Soil,Inorganic Fertilizers,-67.76
Florida,Fort Lauderdale,Water,Solid Waste,-66.35
Florida,Fort Lauderdale,Air,Oxygen-depletion,-67.68
Georgia,Washington,Soil,Inorganic Fertilizers,-60.91
Georgia,Washington,Water,Solid Waste,-58.81
Georgia,Washington,Air,Oxygen-depletion,-58.43
Georgia,Washington,Soil,Surface water,-55.41
Georgia,Washington,Water,Groundwater,-53.28
Georgia,Washington,Air,Chemical,-49.71
Georgia,Washington,Soil,Thermal,-48.36
Georgia,Washington,Water,Noise,-48.7
Georgia,Washington,Air,Light,-47.15
Georgia,Washington,Soil,Inorganic Fertilizers,-45.4
Georgia,Washington,Water,Solid Waste,-37.91
Georgia,Washington,Air,Oxygen-depletion,-36.81
Maryland,Albany,Soil,Inorganic Fertilizers,-35.57
Maryland,Albany,Water,Solid Waste,-35.31
Maryland,Albany,Air,Oxygen-depletion,-31.91
Maryland,Albany,Soil,Surface water,-30.13
Maryland,Albany,Water,Groundwater,-28.28
Maryland,Albany,Air,Chemical,-28.96
Maryland,Albany,Soil,Thermal,-27.4
Maryland,Albany,Water,Noise,-25.82
Maryland,Albany,Air,Light,-25.42
Maryland,Albany,Soil,Inorganic Fertilizers,-23.8
Maryland,Albany,Water,Solid Waste,-25.43
Maryland,Albany,Air,Oxygen-depletion,-24.17
Florida,Columbus,Soil,Inorganic Fertilizers,-19.39
Florida,Columbus,Water,Solid Waste,-18.91
Florida,Columbus,Air,Oxygen-depletion,-15.44
Florida,Columbus,Soil,Surface water,-14.65
Florida,Columbus,Water,Groundwater,-15.82
Florida,Columbus,Air,Chemical,-12.83
Florida,Columbus,Soil,Thermal,-9.78
Florida,Columbus,Water,Noise,-7.86
Florida,Columbus,Air,Light,-6.85
Florida,Columbus,Soil,Inorganic Fertilizers,-5.29
Florida,Columbus,Water,Solid Waste,-4.7
Florida,Columbus,Air,Oxygen-depletion,-3.05
