Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Beverage,Coffee,643.42
Export,2016,Dairy,Tea,779.46
Export,2016,Beverage,Soda,542.49
Export,2016,Dairy,Yoghurt,677.22
Export,2016,Beverage,Cheese,940.39
Export,2016,Dairy,Cream,433.19
Export,2017,Beverage,Coffee,440.47
Export,2017,Dairy,Tea,313.91
Export,2017,Beverage,Soda,448.2
Export,2017,Dairy,Yoghurt,194.01
Export,2017,Beverage,Cheese,707.64
Export,2017,Dairy,Cream,323.22
Export,2020,Beverage,Coffee,72.06
Export,2020,Dairy,Tea,459.38
Export,2020,Beverage,Soda,847.59
Export,2020,Dairy,Yoghurt,469.33
Export,2020,Beverage,Cheese,858.22
Export,2020,Dairy,Cream,221.07
Export,2016,Beverage,Coffee,994.24
Export,2016,Dairy,Tea,357.62
Export,2016,Beverage,Soda,874.89
Export,2016,Dairy,Yoghurt,624.34
Export,2016,Beverage,Cheese,885.46
Export,2016,Dairy,Cream,127.66
