State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Cambridge,2021,Water,Groundwater,0.28
Massachusetts,Cambridge,2021,Soil,Chemical,3.54
Massachusetts,Cambridge,2021,Water,Surface water,15.4
Massachusetts,Cambridge,2021,Soil,Inorganic Fertilizers,25.48
Massachusetts,Cambridge,2021,Water,Inferior Irrigation,28.22
Massachusetts,Cambridge,2021,Soil,Urban Activities,28.32
Massachusetts,Cambridge,2021,Water,Solid Waste,34.06
Massachusetts,Cambridge,2021,Soil,Groundwater,36.26
Georgia,Lenox,2019,Water,Groundwater,36.58
Georgia,Lenox,2019,Soil,Chemical,38.42
Georgia,Lenox,2019,Water,Surface water,-88.06
Georgia,Lenox,2019,Soil,Inorganic Fertilizers,-87.96
Georgia,Lenox,2019,Water,Inferior Irrigation,-86.85
Georgia,Lenox,2019,Soil,Urban Activities,-85.78
Georgia,Lenox,2019,Water,Solid Waste,44.12
Georgia,Lenox,2019,Soil,Groundwater,45.03
Massachusetts,Boston,2021,Water,Groundwater,46.23
Massachusetts,Boston,2021,Soil,Chemical,-82.99
Massachusetts,Boston,2021,Water,Surface water,-80.13
Massachusetts,Boston,2021,Soil,Inorganic Fertilizers,46.25
Massachusetts,Boston,2021,Water,Inferior Irrigation,42.83
Massachusetts,Boston,2021,Soil,Urban Activities,52.41
Massachusetts,Boston,2021,Water,Solid Waste,-72.75
Massachusetts,Boston,2021,Soil,Groundwater,-68.28
Georgia,Washington,2019,Water,Groundwater,63.11
Georgia,Washington,2019,Soil,Chemical,-65.3
Georgia,Washington,2019,Water,Surface water,76.73
Georgia,Washington,2019,Soil,Inorganic Fertilizers,-51.67
Georgia,Washington,2019,Water,Inferior Irrigation,-51.21
Georgia,Washington,2019,Soil,Urban Activities,86.07
Georgia,Washington,2019,Water,Solid Waste,-36.67
Georgia,Washington,2019,Soil,Groundwater,94.69
Massachusetts,Albany,2021,Water,Groundwater,-33.26
Massachusetts,Albany,2021,Soil,Chemical,99.02
Massachusetts,Albany,2021,Water,Surface water,-28.88
Massachusetts,Albany,2021,Soil,Inorganic Fertilizers,-29.97
Massachusetts,Albany,2021,Water,Inferior Irrigation,-16.26
Massachusetts,Albany,2021,Soil,Urban Activities,-14.27
Massachusetts,Albany,2021,Water,Solid Waste,-9.81
Massachusetts,Albany,2021,Soil,Groundwater,-2.17
