State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Albany,2016,Water,Groundwater,1.1
Georgia,Albany,2016,Soil,Chemical,3.13
Georgia,Albany,2016,Water,Urban Activities,5.41
Georgia,Albany,2016,Soil,Industrial,8.66
Georgia,Albany,2016,Water,Solid Waste,9.59
Georgia,Albany,2016,Soil,Inferior Irrigation,12.02
Georgia,Albany,2016,Water,Inorganic Fertilizers,15.13
Georgia,Albany,2016,Soil,Groundwater,19.26
Georgia,Albany,2016,Water,Chemical,19.04
Georgia,Albany,2016,Soil,Urban Activities,22.56
Michigan,Washington,2018,Water,Groundwater,23.9
Michigan,Washington,2018,Soil,Chemical,24.13
Michigan,Washington,2018,Water,Urban Activities,26.92
Michigan,Washington,2018,Soil,Industrial,29.55
Michigan,Washington,2018,Water,Solid Waste,30.77
Michigan,Washington,2018,Soil,Inferior Irrigation,32.2
Michigan,Washington,2018,Water,Inorganic Fertilizers,34.86
Michigan,Washington,2018,Soil,Groundwater,41.81
Michigan,Washington,2018,Water,Chemical,42.66
Michigan,Washington,2018,Soil,Urban Activities,43.27
Massachusetts,Columbus,2017,Water,Groundwater,46.52
Massachusetts,Columbus,2017,Soil,Chemical,47.22
Massachusetts,Columbus,2017,Water,Urban Activities,49.53
Massachusetts,Columbus,2017,Soil,Industrial,50.95
Massachusetts,Columbus,2017,Water,Solid Waste,53.22
Massachusetts,Columbus,2017,Soil,Inferior Irrigation,57.71
Massachusetts,Columbus,2017,Water,Inorganic Fertilizers,57.26
Massachusetts,Columbus,2017,Soil,Groundwater,60.97
Massachusetts,Columbus,2017,Water,Chemical,61.3
Massachusetts,Columbus,2017,Soil,Urban Activities,61.28
Georgia,Detroit,2019,Water,Groundwater,65.12
Georgia,Detroit,2019,Soil,Chemical,66.51
Georgia,Detroit,2019,Water,Urban Activities,67.57
Georgia,Detroit,2019,Soil,Industrial,69.52
Georgia,Detroit,2019,Water,Solid Waste,70.17
Georgia,Detroit,2019,Soil,Inferior Irrigation,69.82
Georgia,Detroit,2019,Water,Inorganic Fertilizers,73.32
Georgia,Detroit,2019,Soil,Groundwater,75.52
Georgia,Detroit,2019,Water,Chemical,89.95
Georgia,Detroit,2019,Soil,Urban Activities,90.3
Michigan,Flint,2016,Water,Groundwater,90.06
Michigan,Flint,2016,Soil,Chemical,97.61
Michigan,Flint,2016,Water,Urban Activities,97.82
Michigan,Flint,2016,Soil,Industrial,-1.91
Michigan,Flint,2016,Water,Solid Waste,-96.75
Michigan,Flint,2016,Soil,Inferior Irrigation,-95.81
Michigan,Flint,2016,Water,Inorganic Fertilizers,-94.12
Michigan,Flint,2016,Soil,Groundwater,-92.49
Michigan,Flint,2016,Water,Chemical,-91.02
Michigan,Flint,2016,Soil,Urban Activities,-88.64
Massachusetts,Port Huron,2018,Water,Groundwater,-85.94
Massachusetts,Port Huron,2018,Soil,Chemical,-81.77
Massachusetts,Port Huron,2018,Water,Urban Activities,-78.71
Massachusetts,Port Huron,2018,Soil,Industrial,-76.91
Massachusetts,Port Huron,2018,Water,Solid Waste,-76.93
Massachusetts,Port Huron,2018,Soil,Inferior Irrigation,-74.53
Massachusetts,Port Huron,2018,Water,Inorganic Fertilizers,-74.01
Massachusetts,Port Huron,2018,Soil,Groundwater,-70.57
Massachusetts,Port Huron,2018,Water,Chemical,-70.52
Massachusetts,Port Huron,2018,Soil,Urban Activities,-60.62
Georgia,Lenox,2017,Water,Groundwater,-57.41
Georgia,Lenox,2017,Soil,Chemical,-52.14
Georgia,Lenox,2017,Water,Urban Activities,-52.77
Georgia,Lenox,2017,Soil,Industrial,-50.83
Georgia,Lenox,2017,Water,Solid Waste,-48.82
Georgia,Lenox,2017,Soil,Inferior Irrigation,-47.79
Georgia,Lenox,2017,Water,Inorganic Fertilizers,-46.92
Georgia,Lenox,2017,Soil,Groundwater,-45.72
Georgia,Lenox,2017,Water,Chemical,-45.26
Georgia,Lenox,2017,Soil,Urban Activities,-43.58
Michigan,Boston,2019,Water,Groundwater,-43.98
Michigan,Boston,2019,Soil,Chemical,-45.88
Michigan,Boston,2019,Water,Urban Activities,-40.57
Michigan,Boston,2019,Soil,Industrial,-39.69
Michigan,Boston,2019,Water,Solid Waste,-41.99
Michigan,Boston,2019,Soil,Inferior Irrigation,-36.93
Michigan,Boston,2019,Water,Inorganic Fertilizers,-35.86
Michigan,Boston,2019,Soil,Groundwater,-34.7
Michigan,Boston,2019,Water,Chemical,-33.76
Michigan,Boston,2019,Soil,Urban Activities,-33.59
Massachusetts,Cambridge,2016,Water,Groundwater,-32.78
Massachusetts,Cambridge,2016,Soil,Chemical,-25.62
Massachusetts,Cambridge,2016,Water,Urban Activities,-21.41
Massachusetts,Cambridge,2016,Soil,Industrial,-16.93
Massachusetts,Cambridge,2016,Water,Solid Waste,-16.72
Massachusetts,Cambridge,2016,Soil,Inferior Irrigation,-10.28
Massachusetts,Cambridge,2016,Water,Inorganic Fertilizers,-7.67
Massachusetts,Cambridge,2016,Soil,Groundwater,-3.1
Massachusetts,Cambridge,2016,Water,Chemical,-2.07
Massachusetts,Cambridge,2016,Soil,Urban Activities,-1.33
