State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Flint,Air,Light,-0.81
Michigan,Flint,Water,Thermal,1.74
Michigan,Flint,Soil,Noise,4.12
Michigan,Flint,Air,Oxygen-depletion,4.18
Michigan,Flint,Water,Chemical,8.77
Michigan,Flint,Soil,Urban Activities,17.6
Michigan,Flint,Air,Inorganic Fertilizers,19.35
Michigan,Flint,Water,Inferior Irrigation,27.16
Michigan,Flint,Soil,Solid Waste,28.08
Michigan,Flint,Air,Light,30.71
Michigan,Flint,Water,Thermal,31.6
Michigan,Flint,Soil,Noise,-97.85
Florida,Detroit,Air,Light,-96.86
Florida,Detroit,Water,Thermal,-94.7
Florida,Detroit,Soil,Noise,-94.36
Florida,Detroit,Air,Oxygen-depletion,-92.15
Florida,Detroit,Water,Chemical,37.78
Florida,Detroit,Soil,Urban Activities,38.81
Florida,Detroit,Air,Inorganic Fertilizers,-89.4
Florida,Detroit,Water,Inferior Irrigation,33.53
Florida,Detroit,Soil,Solid Waste,-87.45
Florida,Detroit,Air,Light,-85.56
Florida,Detroit,Water,Thermal,-81.67
Florida,Detroit,Soil,Noise,49.93
Michigan,Port Huron,Air,Light,-78.24
Michigan,Port Huron,Water,Thermal,-76.28
Michigan,Port Huron,Soil,Noise,53.63
Michigan,Port Huron,Air,Oxygen-depletion,54.18
Michigan,Port Huron,Water,Chemical,58.45
Michigan,Port Huron,Soil,Urban Activities,60.96
Michigan,Port Huron,Air,Inorganic Fertilizers,-67.53
Michigan,Port Huron,Water,Inferior Irrigation,64.44
Michigan,Port Huron,Soil,Solid Waste,-63.43
Michigan,Port Huron,Air,Light,-62.9
Michigan,Port Huron,Water,Thermal,-64.89
Michigan,Port Huron,Soil,Noise,-60.87
Florida,Fort Lauderdale,Air,Light,-60.75
Florida,Fort Lauderdale,Water,Thermal,-57.75
Florida,Fort Lauderdale,Soil,Noise,72.08
Florida,Fort Lauderdale,Air,Oxygen-depletion,-51.26
Florida,Fort Lauderdale,Water,Chemical,78.18
Florida,Fort Lauderdale,Soil,Urban Activities,79.6
Florida,Fort Lauderdale,Air,Inorganic Fertilizers,-46.07
Florida,Fort Lauderdale,Water,Inferior Irrigation,84.42
Florida,Fort Lauderdale,Soil,Solid Waste,86.68
Florida,Fort Lauderdale,Air,Light,-41.21
Florida,Fort Lauderdale,Water,Thermal,87.92
Florida,Fort Lauderdale,Soil,Noise,91.08
Michigan,Tampa,Air,Light,92.38
Michigan,Tampa,Water,Thermal,94.02
Michigan,Tampa,Soil,Noise,95.92
Michigan,Tampa,Air,Oxygen-depletion,-33.31
Michigan,Tampa,Water,Chemical,97.76
Michigan,Tampa,Soil,Urban Activities,-28.71
Michigan,Tampa,Air,Inorganic Fertilizers,-25.8
Michigan,Tampa,Water,Inferior Irrigation,-23.75
Michigan,Tampa,Soil,Solid Waste,-23.97
Michigan,Tampa,Air,Light,-22.73
Michigan,Tampa,Water,Thermal,-7.96
Michigan,Tampa,Soil,Noise,-2.89
