State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Las Vegas,2017,Air,Light,5.08
Nevada,Las Vegas,2017,Water,Thermal,9.83
Nevada,Las Vegas,2017,Soil,Noise,11.66
Nevada,Las Vegas,2017,Air,Oxygen-depletion,12.37
Nevada,Las Vegas,2017,Water,Chemical,15.87
Nevada,Las Vegas,2017,Soil,Surface water,16.37
Nevada,Las Vegas,2017,Air,Groundwater,17.38
Nevada,Las Vegas,2017,Water,Industrial,28.1
Nevada,Las Vegas,2017,Soil,Solid Waste,30.76
Nevada,Las Vegas,2017,Air,Inorganic Fertilizers,34.12
Nevada,Las Vegas,2017,Water,Urban Activities,35.65
Nevada,Las Vegas,2017,Soil,Light,36.76
Minnesota,Boulder City,2021,Air,Light,42.31
Minnesota,Boulder City,2021,Water,Thermal,43.49
Minnesota,Boulder City,2021,Soil,Noise,42.71
Minnesota,Boulder City,2021,Air,Oxygen-depletion,48.78
Minnesota,Boulder City,2021,Water,Chemical,50.5
Minnesota,Boulder City,2021,Soil,Surface water,52.73
Minnesota,Boulder City,2021,Air,Groundwater,53.3
Minnesota,Boulder City,2021,Water,Industrial,52.29
Minnesota,Boulder City,2021,Soil,Solid Waste,57.18
Minnesota,Boulder City,2021,Air,Inorganic Fertilizers,60.01
Minnesota,Boulder City,2021,Water,Urban Activities,61.34
Minnesota,Boulder City,2021,Soil,Light,63.06
Florida,Reno,2017,Air,Light,65.12
Florida,Reno,2017,Water,Thermal,68.23
Florida,Reno,2017,Soil,Noise,69.59
Florida,Reno,2017,Air,Oxygen-depletion,70.58
Florida,Reno,2017,Water,Chemical,73.78
Florida,Reno,2017,Soil,Surface water,74.65
Florida,Reno,2017,Air,Groundwater,75.45
Florida,Reno,2017,Water,Industrial,76.22
Florida,Reno,2017,Soil,Solid Waste,78.78
Florida,Reno,2017,Air,Inorganic Fertilizers,85.75
Florida,Reno,2017,Water,Urban Activities,86.15
Florida,Reno,2017,Soil,Light,86.54
Nevada,Minneapolis,2021,Air,Light,88.94
Nevada,Minneapolis,2021,Water,Thermal,88.17
Nevada,Minneapolis,2021,Soil,Noise,88.05
Nevada,Minneapolis,2021,Air,Oxygen-depletion,90.28
Nevada,Minneapolis,2021,Water,Chemical,90.82
Nevada,Minneapolis,2021,Soil,Surface water,93.74
Nevada,Minneapolis,2021,Air,Groundwater,92.09
Nevada,Minneapolis,2021,Water,Industrial,88.78
Nevada,Minneapolis,2021,Soil,Solid Waste,96.25
Nevada,Minneapolis,2021,Air,Inorganic Fertilizers,89.52
Nevada,Minneapolis,2021,Water,Urban Activities,98.04
Nevada,Minneapolis,2021,Soil,Light,-4.99
Minnesota,Rochester,2017,Air,Light,-0.67
Minnesota,Rochester,2017,Water,Thermal,-99.04
Minnesota,Rochester,2017,Soil,Noise,-95.97
Minnesota,Rochester,2017,Air,Oxygen-depletion,-93.44
Minnesota,Rochester,2017,Water,Chemical,-93.88
Minnesota,Rochester,2017,Soil,Surface water,-91.24
Minnesota,Rochester,2017,Air,Groundwater,-87.25
Minnesota,Rochester,2017,Water,Industrial,-86.93
Minnesota,Rochester,2017,Soil,Solid Waste,-85.23
Minnesota,Rochester,2017,Air,Inorganic Fertilizers,-82.05
Minnesota,Rochester,2017,Water,Urban Activities,-82.39
Minnesota,Rochester,2017,Soil,Light,86.62
Florida,Hastings,2021,Air,Light,-73.79
Florida,Hastings,2021,Water,Thermal,-71.66
Florida,Hastings,2021,Soil,Noise,-70.67
Florida,Hastings,2021,Air,Oxygen-depletion,-69.6
Florida,Hastings,2021,Water,Chemical,-64.44
Florida,Hastings,2021,Soil,Surface water,-63.67
Florida,Hastings,2021,Air,Groundwater,-58.35
Florida,Hastings,2021,Water,Industrial,-57.75
Florida,Hastings,2021,Soil,Solid Waste,-58.88
Florida,Hastings,2021,Air,Inorganic Fertilizers,-55.15
Florida,Hastings,2021,Water,Urban Activities,-49.68
Florida,Hastings,2021,Soil,Light,-48.12
Nevada,Fort Lauderdale,2017,Air,Light,-46.03
Nevada,Fort Lauderdale,2017,Water,Thermal,-44.11
Nevada,Fort Lauderdale,2017,Soil,Noise,-40.23
Nevada,Fort Lauderdale,2017,Air,Oxygen-depletion,-39.59
Nevada,Fort Lauderdale,2017,Water,Chemical,-38.72
Nevada,Fort Lauderdale,2017,Soil,Surface water,-36.78
Nevada,Fort Lauderdale,2017,Air,Groundwater,-35.8
Nevada,Fort Lauderdale,2017,Water,Industrial,-34.48
Nevada,Fort Lauderdale,2017,Soil,Solid Waste,-33.42
Nevada,Fort Lauderdale,2017,Air,Inorganic Fertilizers,-32.08
Nevada,Fort Lauderdale,2017,Water,Urban Activities,-32.96
Nevada,Fort Lauderdale,2017,Soil,Light,-32.9
Minnesota,Tampa,2021,Air,Light,-29.34
Minnesota,Tampa,2021,Water,Thermal,-31.64
Minnesota,Tampa,2021,Soil,Noise,-27.29
Minnesota,Tampa,2021,Air,Oxygen-depletion,-26.38
Minnesota,Tampa,2021,Water,Chemical,-26.19
Minnesota,Tampa,2021,Soil,Surface water,-30.14
Minnesota,Tampa,2021,Air,Groundwater,-24.05
Minnesota,Tampa,2021,Water,Industrial,-17.04
Minnesota,Tampa,2021,Soil,Solid Waste,-15.14
Minnesota,Tampa,2021,Air,Inorganic Fertilizers,-15.95
Minnesota,Tampa,2021,Water,Urban Activities,-4.72
Minnesota,Tampa,2021,Soil,Light,-2.49
