State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Detroit,Air,Thermal,6.6
Michigan,Detroit,Soil,Noise,23.95
Michigan,Detroit,Water,Light,25.03
Michigan,Detroit,Air,Inferior Irrigation,27.34
Michigan,Detroit,Soil,Urban Activities,27.59
Michigan,Detroit,Water,Surface water,28.49
Michigan,Detroit,Air,Oxygen-depletion,-98.19
Michigan,Detroit,Soil,Groundwater,29.32
Michigan,Detroit,Water,Thermal,-95.55
Illinois,Port Huron,Air,Thermal,-94.03
Illinois,Port Huron,Soil,Noise,-95.03
Illinois,Port Huron,Water,Light,-92.5
Illinois,Port Huron,Air,Inferior Irrigation,38.65
Illinois,Port Huron,Soil,Urban Activities,-87.68
Illinois,Port Huron,Water,Surface water,43.78
Illinois,Port Huron,Air,Oxygen-depletion,48.41
Illinois,Port Huron,Soil,Groundwater,50.71
Illinois,Port Huron,Water,Thermal,-77.82
Michigan,Flint,Air,Thermal,-75.97
Michigan,Flint,Soil,Noise,-75.92
Michigan,Flint,Water,Light,-75.24
Michigan,Flint,Air,Inferior Irrigation,56.22
Michigan,Flint,Soil,Urban Activities,57.6
Michigan,Flint,Water,Surface water,59.9
Michigan,Flint,Air,Oxygen-depletion,-68.92
Michigan,Flint,Soil,Groundwater,-67.56
Michigan,Flint,Water,Thermal,62.36
Illinois,Champaign,Air,Thermal,-65.51
Illinois,Champaign,Soil,Noise,-64.58
Illinois,Champaign,Water,Light,68.0
Illinois,Champaign,Air,Inferior Irrigation,69.15
Illinois,Champaign,Soil,Urban Activities,-58.1
Illinois,Champaign,Water,Surface water,71.65
Illinois,Champaign,Air,Oxygen-depletion,-56.22
Illinois,Champaign,Soil,Groundwater,69.48
Illinois,Champaign,Water,Thermal,74.03
Michigan,Chicago,Air,Thermal,-53.04
Michigan,Chicago,Soil,Noise,76.76
Michigan,Chicago,Water,Light,78.78
Michigan,Chicago,Air,Inferior Irrigation,-49.43
Michigan,Chicago,Soil,Urban Activities,80.12
Michigan,Chicago,Water,Surface water,-47.35
Michigan,Chicago,Air,Oxygen-depletion,-45.36
Michigan,Chicago,Soil,Groundwater,-44.71
Michigan,Chicago,Water,Thermal,-43.41
Illinois,Springfield,Air,Thermal,85.12
Illinois,Springfield,Soil,Noise,89.23
Illinois,Springfield,Water,Light,-38.11
Illinois,Springfield,Air,Inferior Irrigation,-39.64
Illinois,Springfield,Soil,Urban Activities,90.58
Illinois,Springfield,Water,Surface water,-31.35
Illinois,Springfield,Air,Oxygen-depletion,99.32
Illinois,Springfield,Soil,Groundwater,-24.88
Illinois,Springfield,Water,Thermal,-5.28
