Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q1,March,Massachusetts,Boston,2.5
Culture,Concert,Q3,January,Georgia,Columbus,4.95
Culture,Concert,Q2,February,Massachusetts,Washington,7.88
Culture,Concert,Q1,July,Georgia,Boston,11.55
Culture,Concert,Q3,August,Massachusetts,Columbus,12.48
Culture,Concert,Q2,June,Georgia,Washington,14.72
Culture,Concert,Q1,May,Massachusetts,Boston,25.35
Culture,Concert,Q3,April,Georgia,Columbus,27.27
Culture,Concert,Q2,March,Massachusetts,Washington,29.19
Service,Museum,Q1,March,Massachusetts,Boston,29.1
Service,Museum,Q3,January,Georgia,Columbus,37.89
Service,Museum,Q2,February,Massachusetts,Washington,39.3
Service,Museum,Q1,July,Georgia,Boston,41.54
Service,Museum,Q3,August,Massachusetts,Columbus,42.53
Service,Museum,Q2,June,Georgia,Washington,47.98
Service,Museum,Q1,May,Massachusetts,Boston,50.7
Service,Museum,Q3,April,Georgia,Columbus,53.68
Service,Museum,Q2,March,Massachusetts,Washington,55.31
Culture,Administration,Q1,March,Massachusetts,Boston,56.11
Culture,Administration,Q3,January,Georgia,Columbus,62.67
Culture,Administration,Q2,February,Massachusetts,Washington,68.12
Culture,Administration,Q1,July,Georgia,Boston,68.23
Culture,Administration,Q3,August,Massachusetts,Columbus,71.84
Culture,Administration,Q2,June,Georgia,Washington,71.53
Culture,Administration,Q1,May,Massachusetts,Boston,77.86
Culture,Administration,Q3,April,Georgia,Columbus,79.58
Culture,Administration,Q2,March,Massachusetts,Washington,82.48
Service,School,Q1,March,Massachusetts,Boston,83.72
Service,School,Q3,January,Georgia,Columbus,83.8
Service,School,Q2,February,Massachusetts,Washington,85.05
Service,School,Q1,July,Georgia,Boston,85.84
Service,School,Q3,August,Massachusetts,Columbus,83.22
Service,School,Q2,June,Georgia,Washington,90.35
Service,School,Q1,May,Massachusetts,Boston,94.52
Service,School,Q3,April,Georgia,Columbus,95.44
Service,School,Q2,March,Massachusetts,Washington,99.74
