Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Michigan,Port Huron,Temperature,11-20,0.56
2020,Michigan,Port Huron,Wind,0-10,1.26
2020,Michigan,Port Huron,Temperature,Breeze,2.38
2020,Michigan,Port Huron,Wind,Calm,2.21
2020,Michigan,Port Huron,Temperature,Storm,0.27
2020,Michigan,Port Huron,Wind,11-20,5.67
2017,Minnesota,Flint,Temperature,11-20,5.08
2017,Minnesota,Flint,Wind,0-10,7.75
2017,Minnesota,Flint,Temperature,Breeze,8.03
2017,Minnesota,Flint,Wind,Calm,9.09
2017,Minnesota,Flint,Temperature,Storm,10.61
2017,Minnesota,Flint,Wind,11-20,11.6
2020,Illinois,Detroit,Temperature,11-20,12.99
2020,Illinois,Detroit,Wind,0-10,13.94
2020,Illinois,Detroit,Temperature,Breeze,11.4
2020,Illinois,Detroit,Wind,Calm,15.33
2020,Illinois,Detroit,Temperature,Storm,15.07
2020,Illinois,Detroit,Wind,11-20,17.44
2017,Michigan,Hastings,Temperature,11-20,18.17
2017,Michigan,Hastings,Wind,0-10,15.31
2017,Michigan,Hastings,Temperature,Breeze,20.98
2017,Michigan,Hastings,Wind,Calm,21.38
2017,Michigan,Hastings,Temperature,Storm,21.64
2017,Michigan,Hastings,Wind,11-20,15.75
2020,Minnesota,Rochester,Temperature,11-20,24.54
2020,Minnesota,Rochester,Wind,0-10,23.43
2020,Minnesota,Rochester,Temperature,Breeze,26.79
2020,Minnesota,Rochester,Wind,Calm,27.44
2020,Minnesota,Rochester,Temperature,Storm,26.61
2020,Minnesota,Rochester,Wind,11-20,27.51
2017,Illinois,Minneapolis,Temperature,11-20,22.63
2017,Illinois,Minneapolis,Wind,0-10,26.01
2017,Illinois,Minneapolis,Temperature,Breeze,23.45
2017,Illinois,Minneapolis,Wind,Calm,8.36
2017,Illinois,Minneapolis,Temperature,Storm,2.03
2017,Illinois,Minneapolis,Wind,11-20,9.06
2020,Michigan,Chicago,Temperature,11-20,11.03
2020,Michigan,Chicago,Wind,0-10,0.03
2020,Michigan,Chicago,Temperature,Breeze,0.1
2020,Michigan,Chicago,Wind,Calm,14.17
2020,Michigan,Chicago,Temperature,Storm,0.88
2020,Michigan,Chicago,Wind,11-20,16.46
2017,Minnesota,Champaign,Temperature,11-20,0.02
2017,Minnesota,Champaign,Wind,0-10,5.39
2017,Minnesota,Champaign,Temperature,Breeze,18.99
2017,Minnesota,Champaign,Wind,Calm,5.8
2017,Minnesota,Champaign,Temperature,Storm,19.96
2017,Minnesota,Champaign,Wind,11-20,20.06
2020,Illinois,Springfield,Temperature,11-20,20.34
2020,Illinois,Springfield,Wind,0-10,20.89
2020,Illinois,Springfield,Temperature,Breeze,21.09
2020,Illinois,Springfield,Wind,Calm,21.36
2020,Illinois,Springfield,Temperature,Storm,21.4
2020,Illinois,Springfield,Wind,11-20,23.14
