Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
PhD,Female,Qatari,2017/2018,Spanish,353.01
PhD,Female,Qatari,2018/2019,Arabic,420.6
PhD,Female,Qatari,2022/2023,French,295.23
PhD,Female,Qatari,2021/2022,Other,334.41
PhD,Female,Qatari,2017/2018,Spanish,366.94
PhD,Female,Qatari,2018/2019,Arabic,240.4
PhD,Female,Qatari,2022/2023,French,210.11
PhD,Female,Qatari,2021/2022,Other,499.27
PhD,Female,Qatari,2017/2018,Spanish,212.68
PhD,Female,Qatari,2018/2019,Arabic,179.87
PhD,Female,Qatari,2022/2023,French,219.26
PhD,Female,Qatari,2021/2022,Other,316.39
