Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2021,Q4,Beverage,Juice,906.32
Import,2021,Q4,Dairy,Tea,139.45
Import,2021,Q4,Cereals,Soda,781.34
Import,2021,Q4,Beverage,Cheese,653.98
Import,2021,Q4,Dairy,Milk,145.74
Import,2021,Q4,Cereals,Seeds,146.0
Import,2021,Q4,Beverage,Wheat,277.56
Import,2021,Q4,Dairy,Corn,410.01
Import,2021,Q4,Cereals,Juice,805.4
Import,2016,Q4,Beverage,Juice,424.84
Import,2016,Q4,Dairy,Tea,810.18
Import,2016,Q4,Cereals,Soda,683.8
Import,2016,Q4,Beverage,Cheese,300.76
Import,2016,Q4,Dairy,Milk,431.38
Import,2016,Q4,Cereals,Seeds,691.73
Import,2016,Q4,Beverage,Wheat,954.21
Import,2016,Q4,Dairy,Corn,318.11
Import,2016,Q4,Cereals,Juice,448.84
Import,2021,Q4,Beverage,Juice,707.13
Import,2021,Q4,Dairy,Tea,196.96
Import,2021,Q4,Cereals,Soda,709.93
Import,2021,Q4,Beverage,Cheese,841.03
Import,2021,Q4,Dairy,Milk,713.82
Import,2021,Q4,Cereals,Seeds,463.04
Import,2021,Q4,Beverage,Wheat,465.68
Import,2021,Q4,Dairy,Corn,596.17
Import,2021,Q4,Cereals,Juice,86.67
Import,2016,Q4,Beverage,Juice,855.52
Import,2016,Q4,Dairy,Tea,97.23
Import,2016,Q4,Cereals,Soda,611.19
Import,2016,Q4,Beverage,Cheese,619.47
Import,2016,Q4,Dairy,Milk,109.11
Import,2016,Q4,Cereals,Seeds,758.46
Import,2016,Q4,Beverage,Wheat,891.01
Import,2016,Q4,Dairy,Corn,510.99
Import,2016,Q4,Cereals,Juice,383.64
