State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Massachusetts,Lenox,Air,Thermal,-0.75
Massachusetts,Lenox,Water,Light,7.98
Massachusetts,Lenox,Soil,Noise,9.96
Massachusetts,Lenox,Air,Surface water,16.9
Massachusetts,Lenox,Water,Chemical,16.29
Massachusetts,Lenox,Soil,Groundwater,18.67
Massachusetts,Lenox,Air,Industrial,19.94
Massachusetts,Lenox,Water,Inorganic Fertilizers,20.13
Massachusetts,Lenox,Soil,Thermal,23.65
Georgia,Boston,Air,Thermal,23.61
Georgia,Boston,Water,Light,-6.87
Georgia,Boston,Soil,Noise,36.19
Georgia,Boston,Air,Surface water,37.01
Georgia,Boston,Water,Chemical,37.52
Georgia,Boston,Soil,Groundwater,38.59
Georgia,Boston,Air,Industrial,-88.31
Georgia,Boston,Water,Inorganic Fertilizers,37.27
Georgia,Boston,Soil,Thermal,-86.91
Massachusetts,Cambridge,Air,Thermal,44.73
Massachusetts,Cambridge,Water,Light,44.84
Massachusetts,Cambridge,Soil,Noise,48.86
Massachusetts,Cambridge,Air,Surface water,50.99
Massachusetts,Cambridge,Water,Chemical,-75.91
Massachusetts,Cambridge,Soil,Groundwater,-73.59
Massachusetts,Cambridge,Air,Industrial,57.84
Massachusetts,Cambridge,Water,Inorganic Fertilizers,58.41
Massachusetts,Cambridge,Soil,Thermal,63.8
Georgia,Columbus,Air,Thermal,65.15
Georgia,Columbus,Water,Light,-62.76
Georgia,Columbus,Soil,Noise,-61.71
Georgia,Columbus,Air,Surface water,-60.2
Georgia,Columbus,Water,Chemical,69.03
Georgia,Columbus,Soil,Groundwater,72.89
Georgia,Columbus,Air,Industrial,-55.39
Georgia,Columbus,Water,Inorganic Fertilizers,-55.93
Georgia,Columbus,Soil,Thermal,-53.1
Massachusetts,Albany,Air,Thermal,-52.64
Massachusetts,Albany,Water,Light,-51.83
Massachusetts,Albany,Soil,Noise,-50.84
Massachusetts,Albany,Air,Surface water,-49.55
Massachusetts,Albany,Water,Chemical,-43.36
Massachusetts,Albany,Soil,Groundwater,-42.25
Massachusetts,Albany,Air,Industrial,87.75
Massachusetts,Albany,Water,Inorganic Fertilizers,91.4
Massachusetts,Albany,Soil,Thermal,-32.52
Georgia,Washington,Air,Thermal,-32.79
Georgia,Washington,Water,Light,-25.69
Georgia,Washington,Soil,Noise,-21.29
Georgia,Washington,Air,Surface water,-19.59
Georgia,Washington,Water,Chemical,-15.37
Georgia,Washington,Soil,Groundwater,-13.37
Georgia,Washington,Air,Industrial,-12.13
Georgia,Washington,Water,Inorganic Fertilizers,-11.51
Georgia,Washington,Soil,Thermal,-6.95
