Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Nevada,Las Vegas,Humidity,High,3.17
2018,Nevada,Las Vegas,Temperature,Low,4.08
2018,Nevada,Las Vegas,Humidity,11-20,5.17
2018,Nevada,Las Vegas,Temperature,21-30,5.4
2018,Nevada,Las Vegas,Humidity,31-40,6.78
2018,Nevada,Las Vegas,Temperature,High,5.56
2017,Florida,Boulder City,Humidity,High,9.1
2017,Florida,Boulder City,Temperature,Low,7.59
2017,Florida,Boulder City,Humidity,11-20,11.84
2017,Florida,Boulder City,Temperature,21-30,6.01
2017,Florida,Boulder City,Humidity,31-40,13.38
2017,Florida,Boulder City,Temperature,High,14.1
2020,Nevada,Reno,Humidity,High,15.93
2020,Nevada,Reno,Temperature,Low,16.05
2020,Nevada,Reno,Humidity,11-20,15.72
2020,Nevada,Reno,Temperature,21-30,14.5
2020,Nevada,Reno,Humidity,31-40,18.42
2020,Nevada,Reno,Temperature,High,4.98
2018,Florida,Fort Lauderdale,Humidity,High,22.81
2018,Florida,Fort Lauderdale,Temperature,Low,22.59
2018,Florida,Fort Lauderdale,Humidity,11-20,24.71
2018,Florida,Fort Lauderdale,Temperature,21-30,22.29
2018,Florida,Fort Lauderdale,Humidity,31-40,26.02
2018,Florida,Fort Lauderdale,Temperature,High,27.33
2017,Nevada,Tampa,Humidity,High,27.06
2017,Nevada,Tampa,Temperature,Low,27.09
2017,Nevada,Tampa,Humidity,11-20,24.22
2017,Nevada,Tampa,Temperature,21-30,22.05
2017,Nevada,Tampa,Humidity,31-40,27.4
2017,Nevada,Tampa,Temperature,High,3.03
