State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
California,Los-Angeles,2020,Water,Chemical,0.93
California,Los-Angeles,2020,Air,Surface water,-0.78
California,Los-Angeles,2020,Water,Oxygen-depletion,5.62
California,Los-Angeles,2020,Air,Groundwater,7.96
California,Los-Angeles,2020,Water,Thermal,15.1
California,Los-Angeles,2020,Air,Light,21.19
California,Los-Angeles,2020,Water,Noise,22.3
California,Los-Angeles,2020,Air,Chemical,26.58
Minnesota,San Francisco,2017,Water,Chemical,-97.88
Minnesota,San Francisco,2017,Air,Surface water,-96.43
Minnesota,San Francisco,2017,Water,Oxygen-depletion,-90.42
Minnesota,San Francisco,2017,Air,Groundwater,39.85
Minnesota,San Francisco,2017,Water,Thermal,-88.57
Minnesota,San Francisco,2017,Air,Light,41.85
Minnesota,San Francisco,2017,Water,Noise,-86.46
Minnesota,San Francisco,2017,Air,Chemical,43.27
California,Berkeley,2020,Water,Chemical,-86.57
California,Berkeley,2020,Air,Surface water,45.33
California,Berkeley,2020,Water,Oxygen-depletion,-82.47
California,Berkeley,2020,Air,Groundwater,45.06
California,Berkeley,2020,Water,Thermal,-80.47
California,Berkeley,2020,Air,Light,45.01
California,Berkeley,2020,Water,Noise,-79.24
California,Berkeley,2020,Air,Chemical,52.88
Minnesota,Minneapolis,2017,Water,Chemical,-67.92
Minnesota,Minneapolis,2017,Air,Surface water,63.84
Minnesota,Minneapolis,2017,Water,Oxygen-depletion,64.48
Minnesota,Minneapolis,2017,Air,Groundwater,71.45
Minnesota,Minneapolis,2017,Water,Thermal,73.93
Minnesota,Minneapolis,2017,Air,Light,-52.85
Minnesota,Minneapolis,2017,Water,Noise,-51.13
Minnesota,Minneapolis,2017,Air,Chemical,-48.21
California,Rochester,2020,Water,Chemical,-47.9
California,Rochester,2020,Air,Surface water,80.68
California,Rochester,2020,Water,Oxygen-depletion,90.56
California,Rochester,2020,Air,Groundwater,91.76
California,Rochester,2020,Water,Thermal,-32.98
California,Rochester,2020,Air,Light,-22.78
California,Rochester,2020,Water,Noise,-21.04
California,Rochester,2020,Air,Chemical,-21.56
Minnesota,Hastings,2017,Water,Chemical,-20.88
Minnesota,Hastings,2017,Air,Surface water,-17.32
Minnesota,Hastings,2017,Water,Oxygen-depletion,-14.05
Minnesota,Hastings,2017,Air,Groundwater,-12.81
Minnesota,Hastings,2017,Water,Thermal,-11.75
Minnesota,Hastings,2017,Air,Light,-6.6
Minnesota,Hastings,2017,Water,Noise,-5.67
Minnesota,Hastings,2017,Air,Chemical,-2.12
