State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Columbia,Water,Chemical,3.84
Maryland,Columbia,Air,Groundwater,24.93
Maryland,Columbia,Soil,Surface water,24.24
Maryland,Columbia,Water,Oxygen-depletion,26.35
Maryland,Columbia,Air,Light,33.16
Maryland,Columbia,Soil,Noise,34.87
Maryland,Columbia,Water,Thermal,35.93
Maryland,Columbia,Air,Inorganic Fertilizers,33.92
Maryland,Columbia,Soil,Inferior Irrigation,37.38
Maryland,Columbia,Water,Industrial,37.42
Maryland,Columbia,Air,Urban Activities,33.99
Maryland,Columbia,Soil,Chemical,-91.64
Oregon,Aberdeen,Water,Chemical,-91.14
Oregon,Aberdeen,Air,Groundwater,-86.87
Oregon,Aberdeen,Soil,Surface water,-84.68
Oregon,Aberdeen,Water,Oxygen-depletion,51.04
Oregon,Aberdeen,Air,Light,52.76
Oregon,Aberdeen,Soil,Noise,-75.45
Oregon,Aberdeen,Water,Thermal,56.55
Oregon,Aberdeen,Air,Inorganic Fertilizers,57.09
Oregon,Aberdeen,Soil,Inferior Irrigation,-69.08
Oregon,Aberdeen,Water,Industrial,60.63
Oregon,Aberdeen,Air,Urban Activities,63.05
Oregon,Aberdeen,Soil,Chemical,-63.57
Maryland,Baltimore,Water,Chemical,-62.23
Maryland,Baltimore,Air,Groundwater,-61.85
Maryland,Baltimore,Soil,Surface water,-60.31
Maryland,Baltimore,Water,Oxygen-depletion,-60.36
Maryland,Baltimore,Air,Light,68.27
Maryland,Baltimore,Soil,Noise,-59.83
Maryland,Baltimore,Water,Thermal,73.91
Maryland,Baltimore,Air,Inorganic Fertilizers,-53.0
Maryland,Baltimore,Soil,Inferior Irrigation,-52.24
Maryland,Baltimore,Water,Industrial,79.78
Maryland,Baltimore,Air,Urban Activities,-45.93
Maryland,Baltimore,Soil,Chemical,84.24
Oregon,Redmond,Water,Chemical,-42.97
Oregon,Redmond,Air,Groundwater,86.2
Oregon,Redmond,Soil,Surface water,87.91
Oregon,Redmond,Water,Oxygen-depletion,-42.5
Oregon,Redmond,Air,Light,86.44
Oregon,Redmond,Soil,Noise,-36.26
Oregon,Redmond,Water,Thermal,-34.5
Oregon,Redmond,Air,Inorganic Fertilizers,-32.92
Oregon,Redmond,Soil,Inferior Irrigation,99.8
Oregon,Redmond,Water,Industrial,-29.85
Oregon,Redmond,Air,Urban Activities,-27.0
Oregon,Redmond,Soil,Chemical,-5.35
Maryland,Salem,Water,Chemical,-23.52
Maryland,Salem,Air,Groundwater,-21.5
Maryland,Salem,Soil,Surface water,-16.8
Maryland,Salem,Water,Oxygen-depletion,-15.58
Maryland,Salem,Air,Light,-15.54
Maryland,Salem,Soil,Noise,-14.1
Maryland,Salem,Water,Thermal,-12.23
Maryland,Salem,Air,Inorganic Fertilizers,-12.91
Maryland,Salem,Soil,Inferior Irrigation,-10.14
Maryland,Salem,Water,Industrial,-10.65
Maryland,Salem,Air,Urban Activities,-7.97
Maryland,Salem,Soil,Chemical,-5.29
