Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Oregon,Salem,Wind,Calm,0.83
2019,Oregon,Salem,Temperature,Storm,1.67
2019,Oregon,Salem,Humidity,Breeze,2.38
2019,Oregon,Salem,Wind,31-40,0.92
2019,Oregon,Salem,Temperature,0-10,0.47
2019,Oregon,Salem,Humidity,Low,0.77
2019,Oregon,Salem,Wind,Medium,5.07
2019,Oregon,Salem,Temperature,High,6.45
2019,Oregon,Salem,Humidity,Calm,8.76
2017,Maryland,Portland,Wind,Calm,8.28
2017,Maryland,Portland,Temperature,Storm,10.41
2017,Maryland,Portland,Humidity,Breeze,11.64
2017,Maryland,Portland,Wind,31-40,10.3
2017,Maryland,Portland,Temperature,0-10,13.52
2017,Maryland,Portland,Humidity,Low,13.41
2017,Maryland,Portland,Wind,Medium,15.89
2017,Maryland,Portland,Temperature,High,16.49
2017,Maryland,Portland,Humidity,Calm,15.72
2016,Georgia,Redmond,Wind,Calm,18.51
2016,Georgia,Redmond,Temperature,Storm,19.98
2016,Georgia,Redmond,Humidity,Breeze,20.79
2016,Georgia,Redmond,Wind,31-40,21.98
2016,Georgia,Redmond,Temperature,0-10,19.61
2016,Georgia,Redmond,Humidity,Low,20.36
2016,Georgia,Redmond,Wind,Medium,24.23
2016,Georgia,Redmond,Temperature,High,25.13
2016,Georgia,Redmond,Humidity,Calm,26.03
2019,Oregon,Aberdeen,Wind,Calm,27.21
2019,Oregon,Aberdeen,Temperature,Storm,27.02
2019,Oregon,Aberdeen,Humidity,Breeze,27.6
2019,Oregon,Aberdeen,Wind,31-40,25.57
2019,Oregon,Aberdeen,Temperature,0-10,6.18
2019,Oregon,Aberdeen,Humidity,Low,24.57
2019,Oregon,Aberdeen,Wind,Medium,27.93
2019,Oregon,Aberdeen,Temperature,High,0.25
2019,Oregon,Aberdeen,Humidity,Calm,27.54
2017,Maryland,Baltimore,Wind,Calm,7.25
2017,Maryland,Baltimore,Temperature,Storm,8.5
2017,Maryland,Baltimore,Humidity,Breeze,8.98
2017,Maryland,Baltimore,Wind,31-40,8.16
2017,Maryland,Baltimore,Temperature,0-10,9.67
2017,Maryland,Baltimore,Humidity,Low,9.16
2017,Maryland,Baltimore,Wind,Medium,10.72
2017,Maryland,Baltimore,Temperature,High,0.45
2017,Maryland,Baltimore,Humidity,Calm,11.04
2016,Georgia,Columbia,Wind,Calm,0.12
2016,Georgia,Columbia,Temperature,Storm,11.33
2016,Georgia,Columbia,Humidity,Breeze,12.78
2016,Georgia,Columbia,Wind,31-40,12.89
2016,Georgia,Columbia,Temperature,0-10,13.96
2016,Georgia,Columbia,Humidity,Low,13.93
2016,Georgia,Columbia,Wind,Medium,13.04
2016,Georgia,Columbia,Temperature,High,14.61
2016,Georgia,Columbia,Humidity,Calm,2.79
2019,Oregon,Albany,Wind,Calm,15.07
2019,Oregon,Albany,Temperature,Storm,2.2
2019,Oregon,Albany,Humidity,Breeze,15.51
2019,Oregon,Albany,Wind,31-40,3.45
2019,Oregon,Albany,Temperature,0-10,16.94
2019,Oregon,Albany,Humidity,Low,3.05
2019,Oregon,Albany,Wind,Medium,4.3
2019,Oregon,Albany,Temperature,High,1.14
2019,Oregon,Albany,Humidity,Calm,17.73
2017,Maryland,Washington,Wind,Calm,18.91
2017,Maryland,Washington,Temperature,Storm,6.56
2017,Maryland,Washington,Humidity,Breeze,19.7
2017,Maryland,Washington,Wind,31-40,19.8
2017,Maryland,Washington,Temperature,0-10,20.71
2017,Maryland,Washington,Humidity,Low,21.79
2017,Maryland,Washington,Wind,Medium,21.22
2017,Maryland,Washington,Temperature,High,5.43
2017,Maryland,Washington,Humidity,Calm,24.71
