State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Massachusetts,Lenox,Water,Chemical,0.81
Massachusetts,Lenox,Air,Groundwater,6.28
Massachusetts,Lenox,Soil,Oxygen-depletion,78.81
Massachusetts,Lenox,Water,Light,10.03
Massachusetts,Lenox,Air,Noise,10.17
Massachusetts,Lenox,Soil,Thermal,15.69
Massachusetts,Lenox,Water,Inferior Irrigation,16.97
Massachusetts,Lenox,Air,Inorganic Fertilizers,26.57
Massachusetts,Lenox,Soil,Chemical,28.17
Minnesota,Boston,Water,Chemical,-98.25
Minnesota,Boston,Air,Groundwater,31.27
Minnesota,Boston,Soil,Oxygen-depletion,-96.17
Minnesota,Boston,Water,Light,31.0
Minnesota,Boston,Air,Noise,-94.07
Minnesota,Boston,Soil,Thermal,31.16
Minnesota,Boston,Water,Inferior Irrigation,-92.52
Minnesota,Boston,Air,Inorganic Fertilizers,31.58
Minnesota,Boston,Soil,Chemical,38.15
Oregon,Cambridge,Water,Chemical,-89.91
Oregon,Cambridge,Air,Groundwater,40.74
Oregon,Cambridge,Soil,Oxygen-depletion,39.05
Oregon,Cambridge,Water,Light,-86.32
Oregon,Cambridge,Air,Noise,-1.22
Oregon,Cambridge,Soil,Thermal,45.74
Oregon,Cambridge,Water,Inferior Irrigation,-83.11
Oregon,Cambridge,Air,Inorganic Fertilizers,-81.1
Oregon,Cambridge,Soil,Chemical,-80.76
Massachusetts,Rochester,Water,Chemical,-79.43
Massachusetts,Rochester,Air,Groundwater,48.5
Massachusetts,Rochester,Soil,Oxygen-depletion,46.51
Massachusetts,Rochester,Water,Light,53.44
Massachusetts,Rochester,Air,Noise,-70.85
Massachusetts,Rochester,Soil,Thermal,-64.77
Massachusetts,Rochester,Water,Inferior Irrigation,-63.72
Massachusetts,Rochester,Air,Inorganic Fertilizers,66.71
Massachusetts,Rochester,Soil,Chemical,67.59
Minnesota,Minneapolis,Water,Chemical,68.12
Minnesota,Minneapolis,Air,Groundwater,-60.69
Minnesota,Minneapolis,Soil,Oxygen-depletion,-64.89
Minnesota,Minneapolis,Water,Light,72.97
Minnesota,Minneapolis,Air,Noise,-55.76
Minnesota,Minneapolis,Soil,Thermal,75.73
Minnesota,Minneapolis,Water,Inferior Irrigation,76.76
Minnesota,Minneapolis,Air,Inorganic Fertilizers,-53.35
Minnesota,Minneapolis,Soil,Chemical,-50.75
Oregon,Hastings,Water,Chemical,-52.72
Oregon,Hastings,Air,Groundwater,80.19
Oregon,Hastings,Soil,Oxygen-depletion,-47.2
Oregon,Hastings,Water,Light,81.59
Oregon,Hastings,Air,Noise,83.04
Oregon,Hastings,Soil,Thermal,81.52
Oregon,Hastings,Water,Inferior Irrigation,85.68
Oregon,Hastings,Air,Inorganic Fertilizers,86.09
Oregon,Hastings,Soil,Chemical,87.08
Massachusetts,Portland,Water,Chemical,88.27
Massachusetts,Portland,Air,Groundwater,89.87
Massachusetts,Portland,Soil,Oxygen-depletion,-39.09
Massachusetts,Portland,Water,Light,-34.31
Massachusetts,Portland,Air,Noise,-33.74
Massachusetts,Portland,Soil,Thermal,-34.04
Massachusetts,Portland,Water,Inferior Irrigation,98.25
Massachusetts,Portland,Air,Inorganic Fertilizers,-26.12
Massachusetts,Portland,Soil,Chemical,-21.5
Minnesota,Redmond,Water,Chemical,-20.6
Minnesota,Redmond,Air,Groundwater,-19.72
Minnesota,Redmond,Soil,Oxygen-depletion,-16.1
Minnesota,Redmond,Water,Light,-15.69
Minnesota,Redmond,Air,Noise,-14.32
Minnesota,Redmond,Soil,Thermal,-11.88
Minnesota,Redmond,Water,Inferior Irrigation,-8.19
Minnesota,Redmond,Air,Inorganic Fertilizers,-1.17
Minnesota,Redmond,Soil,Chemical,-1.21
