Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Cereals,Corn,89.43
Import,2015,Meat,Soybeans,450.53
Import,2015,Cereals,Chicken,164.09
Import,2015,Meat,Beef,91.34
Import,2015,Cereals,Duck,123.5
Import,2015,Meat,Corn,172.99
Import,2022,Cereals,Corn,176.97
Import,2022,Meat,Soybeans,721.13
Import,2022,Cereals,Chicken,851.93
Import,2022,Meat,Beef,915.63
Import,2022,Cereals,Duck,767.0
Import,2022,Meat,Corn,951.16
Import,2015,Cereals,Corn,152.08
Import,2015,Meat,Soybeans,57.75
Import,2015,Cereals,Chicken,571.94
Import,2015,Meat,Beef,636.28
Import,2015,Cereals,Duck,829.96
Import,2015,Meat,Corn,639.66
