Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2017,Dairy,Milk,512.67
Import,2017,Cereals,Butter,385.64
Import,2017,Dairy,Yoghurt,529.5
Import,2017,Cereals,Soybeans,402.04
Import,2017,Dairy,Corn,531.64
Import,2017,Cereals,Oats,283.13
Import,2021,Dairy,Milk,287.79
Import,2021,Cereals,Butter,34.32
Import,2021,Dairy,Yoghurt,43.04
Import,2021,Cereals,Soybeans,699.83
Import,2021,Dairy,Corn,964.24
Import,2021,Cereals,Oats,711.33
Import,2020,Dairy,Milk,584.35
Import,2020,Cereals,Butter,841.47
Import,2020,Dairy,Yoghurt,84.28
Import,2020,Cereals,Soybeans,858.5
Import,2020,Dairy,Corn,223.56
Import,2020,Cereals,Oats,609.04
Import,2017,Dairy,Milk,105.41
Import,2017,Cereals,Butter,116.47
Import,2017,Dairy,Yoghurt,245.77
Import,2017,Cereals,Soybeans,888.95
Import,2017,Dairy,Corn,253.91
Import,2017,Cereals,Oats,126.31
