Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2015,Q4,Dairy,Yoghurt,647.39
Import,2015,Q4,Meat,Cheese,654.74
Import,2015,Q4,Beverage,Beef,783.72
Import,2015,Q4,Dairy,Chicken,402.77
Import,2015,Q4,Meat,Lamb,403.1
Import,2015,Q4,Beverage,Coffee,662.87
Import,2015,Q4,Dairy,Soda,535.99
Import,2015,Q4,Meat,Juice,536.93
Import,2015,Q4,Beverage,Yoghurt,538.11
Import,2021,Q4,Dairy,Yoghurt,27.98
Import,2021,Q4,Meat,Cheese,285.23
Import,2021,Q4,Beverage,Beef,549.66
Import,2021,Q4,Dairy,Chicken,809.85
Import,2021,Q4,Meat,Lamb,682.62
Import,2021,Q4,Beverage,Coffee,42.16
Import,2021,Q4,Dairy,Soda,554.03
Import,2021,Q4,Meat,Juice,304.21
Import,2021,Q4,Beverage,Yoghurt,565.6
Import,2015,Q4,Dairy,Yoghurt,827.55
Import,2015,Q4,Meat,Cheese,190.53
Import,2015,Q4,Beverage,Beef,836.81
Import,2015,Q4,Dairy,Chicken,76.18
Import,2015,Q4,Meat,Lamb,978.44
Import,2015,Q4,Beverage,Coffee,724.55
Import,2015,Q4,Dairy,Soda,90.01
Import,2015,Q4,Meat,Juice,604.98
Import,2015,Q4,Beverage,Yoghurt,480.39
Import,2021,Q4,Dairy,Yoghurt,353.44
Import,2021,Q4,Meat,Cheese,484.91
Import,2021,Q4,Beverage,Beef,997.3
Import,2021,Q4,Dairy,Chicken,494.07
Import,2021,Q4,Meat,Lamb,110.33
Import,2021,Q4,Beverage,Coffee,624.06
Import,2021,Q4,Dairy,Soda,114.35
Import,2021,Q4,Meat,Juice,120.81
Import,2021,Q4,Beverage,Yoghurt,507.9
