Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q3,September,Nevada,Reno,3.63
Culture,Concert,Q1,July,Massachusetts,Boston,3.67
Culture,Concert,Q3,August,Nevada,Lenox,10.35
Culture,Concert,Q1,March,Massachusetts,Reno,12.3
Culture,Concert,Q3,February,Nevada,Boston,15.87
Culture,Concert,Q1,September,Massachusetts,Lenox,18.57
Service,Theatre,Q3,September,Nevada,Reno,18.29
Service,Theatre,Q1,July,Massachusetts,Boston,22.25
Service,Theatre,Q3,August,Nevada,Lenox,33.93
Service,Theatre,Q1,March,Massachusetts,Reno,33.0
Service,Theatre,Q3,February,Nevada,Boston,35.99
Service,Theatre,Q1,September,Massachusetts,Lenox,37.7
Culture,Museum,Q3,September,Nevada,Reno,46.94
Culture,Museum,Q1,July,Massachusetts,Boston,48.24
Culture,Museum,Q3,August,Nevada,Lenox,49.88
Culture,Museum,Q1,March,Massachusetts,Reno,59.18
Culture,Museum,Q3,February,Nevada,Boston,60.71
Culture,Museum,Q1,September,Massachusetts,Lenox,63.77
Service,Hospital,Q3,September,Nevada,Reno,68.94
Service,Hospital,Q1,July,Massachusetts,Boston,73.66
Service,Hospital,Q3,August,Nevada,Lenox,75.85
Service,Hospital,Q1,March,Massachusetts,Reno,75.7
Service,Hospital,Q3,February,Nevada,Boston,77.11
Service,Hospital,Q1,September,Massachusetts,Lenox,78.12
Culture,Administration,Q3,September,Nevada,Reno,83.34
Culture,Administration,Q1,July,Massachusetts,Boston,89.97
Culture,Administration,Q3,August,Nevada,Lenox,90.88
Culture,Administration,Q1,March,Massachusetts,Reno,91.88
Culture,Administration,Q3,February,Nevada,Boston,90.55
Culture,Administration,Q1,September,Massachusetts,Lenox,95.67
