Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Michigan,Flint,Humidity,Low,0.65
2019,Michigan,Flint,Temperature,Medium,1.74
2019,Michigan,Flint,Wind,High,2.64
2019,Michigan,Flint,Humidity,11-20,0.66
2019,Michigan,Flint,Temperature,21-30,0.88
2019,Michigan,Flint,Wind,0-10,5.06
2019,Michigan,Flint,Humidity,Breeze,6.76
2019,Michigan,Flint,Temperature,Calm,7.5
2019,Michigan,Flint,Wind,Low,7.19
2020,Minnesota,Detroit,Humidity,Low,9.8
2020,Minnesota,Detroit,Temperature,Medium,9.94
2020,Minnesota,Detroit,Wind,High,5.58
2020,Minnesota,Detroit,Humidity,11-20,12.23
2020,Minnesota,Detroit,Temperature,21-30,12.25
2020,Minnesota,Detroit,Wind,0-10,14.96
2020,Minnesota,Detroit,Humidity,Breeze,15.81
2020,Minnesota,Detroit,Temperature,Calm,15.82
2020,Minnesota,Detroit,Wind,Low,15.51
2017,Michigan,Hastings,Humidity,Low,9.15
2017,Michigan,Hastings,Temperature,Medium,12.6
2017,Michigan,Hastings,Wind,High,15.6
2017,Michigan,Hastings,Humidity,11-20,17.75
2017,Michigan,Hastings,Temperature,21-30,22.08
2017,Michigan,Hastings,Wind,0-10,23.96
2017,Michigan,Hastings,Humidity,Breeze,24.94
2017,Michigan,Hastings,Temperature,Calm,24.5
2017,Michigan,Hastings,Wind,Low,26.06
2019,Minnesota,Rochester,Humidity,Low,24.11
2019,Minnesota,Rochester,Temperature,Medium,20.78
2019,Minnesota,Rochester,Wind,High,1.94
2019,Minnesota,Rochester,Humidity,11-20,10.94
2019,Minnesota,Rochester,Temperature,21-30,11.37
2019,Minnesota,Rochester,Wind,0-10,13.88
2019,Minnesota,Rochester,Humidity,Breeze,14.98
2019,Minnesota,Rochester,Temperature,Calm,19.98
2019,Minnesota,Rochester,Wind,Low,7.72
