Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Illinois,Chicago,Wind,Breeze,4.51
2020,Illinois,Chicago,Temperature,Calm,4.82
2020,Illinois,Chicago,Wind,31-40,6.4
2020,Illinois,Chicago,Temperature,0-10,7.51
2021,Michigan,Champaign,Wind,Breeze,8.55
2021,Michigan,Champaign,Temperature,Calm,9.13
2021,Michigan,Champaign,Wind,31-40,6.89
2021,Michigan,Champaign,Temperature,0-10,11.85
2022,Nevada,Springfield,Wind,Breeze,12.19
2022,Nevada,Springfield,Temperature,Calm,13.54
2022,Nevada,Springfield,Wind,31-40,14.82
2022,Nevada,Springfield,Temperature,0-10,13.6
2020,Illinois,Flint,Wind,Breeze,15.65
2020,Illinois,Flint,Temperature,Calm,14.77
2020,Illinois,Flint,Wind,31-40,17.92
2020,Illinois,Flint,Temperature,0-10,18.96
2021,Michigan,Port Huron,Wind,Breeze,13.26
2021,Michigan,Port Huron,Temperature,Calm,20.45
2021,Michigan,Port Huron,Wind,31-40,17.69
2021,Michigan,Port Huron,Temperature,0-10,20.93
2022,Nevada,Las Vegas,Wind,Breeze,23.0
2022,Nevada,Las Vegas,Temperature,Calm,18.72
2022,Nevada,Las Vegas,Wind,31-40,26.93
2022,Nevada,Las Vegas,Temperature,0-10,26.29
2020,Illinois,Boulder City,Wind,Breeze,24.87
2020,Illinois,Boulder City,Temperature,Calm,21.78
2020,Illinois,Boulder City,Wind,31-40,14.09
2020,Illinois,Boulder City,Temperature,0-10,14.57
