Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2021,Cereals,Seeds,903.1
Import,2021,Beverage,Rice,521.69
Import,2021,Meat,Oats,401.88
Import,2021,Cereals,Tea,403.64
Import,2021,Beverage,Soda,538.39
Import,2021,Meat,Duck,155.5
Import,2021,Cereals,Beef,29.68
Import,2021,Beverage,Chicken,420.97
Import,2021,Meat,Seeds,36.58
Import,2020,Cereals,Seeds,296.55
Import,2020,Beverage,Rice,41.97
Import,2020,Meat,Oats,940.06
Import,2020,Cereals,Tea,45.72
Import,2020,Beverage,Soda,691.34
Import,2020,Meat,Duck,308.73
Import,2020,Cereals,Beef,196.46
Import,2020,Beverage,Chicken,585.89
Import,2020,Meat,Seeds,457.73
Import,2017,Cereals,Seeds,841.51
Import,2017,Beverage,Rice,973.94
Import,2017,Meat,Oats,728.07
Import,2017,Cereals,Tea,120.75
Import,2017,Beverage,Soda,354.9
Import,2017,Meat,Duck,740.88
Import,2017,Cereals,Beef,614.38
Import,2017,Beverage,Chicken,615.34
Import,2017,Meat,Seeds,617.15
Import,2021,Cereals,Seeds,874.2
Import,2021,Beverage,Rice,233.44
Import,2021,Meat,Oats,237.59
Import,2021,Cereals,Tea,239.72
Import,2021,Beverage,Soda,373.1
Import,2021,Meat,Duck,887.62
Import,2021,Cereals,Beef,632.36
Import,2021,Beverage,Chicken,251.32
Import,2021,Meat,Seeds,381.36
