Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,School,Q1,January,California,Berkeley,1.41
Service,School,Q2,February,California,Los-Angeles,2.34
Service,School,Q1,March,California,Berkeley,1.37
Service,School,Q2,May,California,Los-Angeles,8.93
Service,School,Q1,April,California,Berkeley,10.28
Service,School,Q2,June,California,Los-Angeles,11.87
Culture,Library,Q1,January,California,Berkeley,12.45
Culture,Library,Q2,February,California,Los-Angeles,13.09
Culture,Library,Q1,March,California,Berkeley,11.93
Culture,Library,Q2,May,California,Los-Angeles,15.12
Culture,Library,Q1,April,California,Berkeley,19.86
Culture,Library,Q2,June,California,Los-Angeles,24.31
Residential,Theatre,Q1,January,California,Berkeley,26.8
Residential,Theatre,Q2,February,California,Los-Angeles,29.47
Residential,Theatre,Q1,March,California,Berkeley,31.27
Residential,Theatre,Q2,May,California,Los-Angeles,31.58
Residential,Theatre,Q1,April,California,Berkeley,33.95
Residential,Theatre,Q2,June,California,Los-Angeles,39.13
Service,Concert,Q1,January,California,Berkeley,39.41
Service,Concert,Q2,February,California,Los-Angeles,40.33
Service,Concert,Q1,March,California,Berkeley,43.3
Service,Concert,Q2,May,California,Los-Angeles,44.52
Service,Concert,Q1,April,California,Berkeley,46.33
Service,Concert,Q2,June,California,Los-Angeles,47.65
Culture,House,Q1,January,California,Berkeley,49.44
Culture,House,Q2,February,California,Los-Angeles,50.44
Culture,House,Q1,March,California,Berkeley,54.89
Culture,House,Q2,May,California,Los-Angeles,62.14
Culture,House,Q1,April,California,Berkeley,68.44
Culture,House,Q2,June,California,Los-Angeles,68.65
Residential,Apartment,Q1,January,California,Berkeley,68.91
Residential,Apartment,Q2,February,California,Los-Angeles,72.52
Residential,Apartment,Q1,March,California,Berkeley,73.58
Residential,Apartment,Q2,May,California,Los-Angeles,74.27
Residential,Apartment,Q1,April,California,Berkeley,76.26
Residential,Apartment,Q2,June,California,Los-Angeles,76.11
Service,Hotel,Q1,January,California,Berkeley,81.84
Service,Hotel,Q2,February,California,Los-Angeles,92.89
Service,Hotel,Q1,March,California,Berkeley,92.93
Service,Hotel,Q2,May,California,Los-Angeles,93.03
Service,Hotel,Q1,April,California,Berkeley,95.97
Service,Hotel,Q2,June,California,Los-Angeles,97.78
