Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
MSc,Female,Non-Qatari,2022/2023,French,165.8
MSc,Female,Non-Qatari,2021/2022,Arabic,423.11
MSc,Female,Non-Qatari,2017/2018,German,200.81
MSc,Female,Non-Qatari,2019/2020,Spanish,329.66
MSc,Female,Non-Qatari,2022/2023,French,139.51
MSc,Female,Non-Qatari,2021/2022,Arabic,366.05
MSc,Female,Non-Qatari,2017/2018,German,110.83
MSc,Female,Non-Qatari,2019/2020,Spanish,496.91
MSc,Female,Non-Qatari,2022/2023,French,177.0
MSc,Female,Non-Qatari,2021/2022,Arabic,339.86
MSc,Female,Non-Qatari,2017/2018,German,407.41
MSc,Female,Non-Qatari,2019/2020,Spanish,59.98
