Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q2,April,Georgia,Washington,3.49
Culture,Concert,Q1,June,Georgia,Washington,4.92
Culture,Concert,Q3,January,Georgia,Washington,3.11
Culture,Concert,Q2,February,Georgia,Washington,3.05
Culture,Concert,Q1,July,Georgia,Washington,7.87
Culture,Concert,Q3,August,Georgia,Washington,8.59
Culture,Concert,Q2,September,Georgia,Washington,9.78
Culture,Concert,Q1,April,Georgia,Washington,8.18
Culture,Concert,Q3,June,Georgia,Washington,16.39
Service,Theatre,Q2,April,Georgia,Washington,17.86
Service,Theatre,Q1,June,Georgia,Washington,16.89
Service,Theatre,Q3,January,Georgia,Washington,19.06
Service,Theatre,Q2,February,Georgia,Washington,20.46
Service,Theatre,Q1,July,Georgia,Washington,23.6
Service,Theatre,Q3,August,Georgia,Washington,23.71
Service,Theatre,Q2,September,Georgia,Washington,25.44
Service,Theatre,Q1,April,Georgia,Washington,24.28
Service,Theatre,Q3,June,Georgia,Washington,27.84
Culture,Museum,Q2,April,Georgia,Washington,28.74
Culture,Museum,Q1,June,Georgia,Washington,23.43
Culture,Museum,Q3,January,Georgia,Washington,30.89
Culture,Museum,Q2,February,Georgia,Washington,33.23
Culture,Museum,Q1,July,Georgia,Washington,34.91
Culture,Museum,Q3,August,Georgia,Washington,33.06
Culture,Museum,Q2,September,Georgia,Washington,36.08
Culture,Museum,Q1,April,Georgia,Washington,39.15
Culture,Museum,Q3,June,Georgia,Washington,41.99
Service,School,Q2,April,Georgia,Washington,46.62
Service,School,Q1,June,Georgia,Washington,46.23
Service,School,Q3,January,Georgia,Washington,47.9
Service,School,Q2,February,Georgia,Washington,50.75
Service,School,Q1,July,Georgia,Washington,54.14
Service,School,Q3,August,Georgia,Washington,56.1
Service,School,Q2,September,Georgia,Washington,57.29
Service,School,Q1,April,Georgia,Washington,60.74
Service,School,Q3,June,Georgia,Washington,60.18
Culture,Hospital,Q2,April,Georgia,Washington,62.7
Culture,Hospital,Q1,June,Georgia,Washington,60.39
Culture,Hospital,Q3,January,Georgia,Washington,0.16
Culture,Hospital,Q2,February,Georgia,Washington,65.08
Culture,Hospital,Q1,July,Georgia,Washington,66.26
Culture,Hospital,Q3,August,Georgia,Washington,68.44
Culture,Hospital,Q2,September,Georgia,Washington,79.97
Culture,Hospital,Q1,April,Georgia,Washington,82.94
Culture,Hospital,Q3,June,Georgia,Washington,82.19
Service,Administration,Q2,April,Georgia,Washington,86.61
Service,Administration,Q1,June,Georgia,Washington,86.71
Service,Administration,Q3,January,Georgia,Washington,88.85
Service,Administration,Q2,February,Georgia,Washington,91.72
Service,Administration,Q1,July,Georgia,Washington,92.81
Service,Administration,Q3,August,Georgia,Washington,94.35
Service,Administration,Q2,September,Georgia,Washington,97.36
Service,Administration,Q1,April,Georgia,Washington,98.25
Service,Administration,Q3,June,Georgia,Washington,99.93
