Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
PhD,Female,Qatari,2018/2019,Other,439.93
PhD,Female,Qatari,2016/2017,Arabic,97.93
PhD,Female,Qatari,2020/2021,Other,262.75
PhD,Female,Qatari,2021/2022,Arabic,455.27
PhD,Female,Qatari,2017/2018,Other,455.89
PhD,Female,Qatari,2018/2019,Other,327.77
PhD,Female,Qatari,2016/2017,Arabic,393.02
PhD,Female,Qatari,2020/2021,Other,138.43
PhD,Female,Qatari,2021/2022,Arabic,432.67
PhD,Female,Qatari,2017/2018,Other,273.22
PhD,Female,Qatari,2018/2019,Other,467.26
PhD,Female,Qatari,2016/2017,Arabic,148.53
PhD,Female,Qatari,2020/2021,Other,215.09
PhD,Female,Qatari,2021/2022,Arabic,315.39
PhD,Female,Qatari,2017/2018,Other,93.95
